Name,Rating,Review,Sentiment
No Name,4.5,"a tasteless, lazy story, wrapped in perfection",negative
No Name,5.0,"requiem for a dream proves to be a jarring, unflinching, nightmare that never shies away from the bleak, often haunting and never dull saga of drug addiction. the film doesn a fantastic job of really putting the viewers in the scene and the feelings and emotions jump off of the screen, well acted by the entire cast, expertly directly, and the soundtrack compliments everything in a superb way. cinematography is superb and this is shot in many unique quick cut montages that become increasingly erratic and disturbing as the characters slip further into the abyss of addiction, finally reaching a fantastic climax that has the viewers heads spinning. its hard to say what aronofsky's best work is for me its between, the wrestler, black swan, and requiem for a dream, i think in the end requiem remains a moving, sad, overwhelming and above all lasting example of cinema making an audience feel.",positive
No Name,5.0,"utterly incredible. grindingly real, agonising, beautiful.",positive
No Name,4.0,"although not for the faint of heart given it's terribly sad subject matter, requiem for a dream definitely strikes an emotional chord, introducing us to the problem of addiction in a very dead own manner, and at times making us feel overwhelmed by the pain of the characters.",negative
No Name,5.0,"it's not an easy film to sit through multiple times, but it's a bleak, haunting masterpiece. this forever made me aronofsky fan, hell it changed my life pretty profoundly when i saw it 20 years ago, and it still packs a punch!",negative
No Name,5.0,wow this movie is intense! so real! shows you where drugs and false priorities get you in life. all of the four main characters give out amazing performances! its one of the best psychological thrillers ever. the editing is something to give credit too. the score is fire! the violins at the end and the beginning are something i added to my playlist.,positive
No Name,5.0,"i can't say that i ""enjoyed"" this movie, but i cannot deny that it's excellent and well crafted.",positive
No Name,4.5,a very depressing drama that will make you feel like the walls are closing in.,negative
No Name,5.0,"literalmente esta película es como si estuvieras dentro de una montaña rusa por una hora y cuarenta, con una edición espectacular, incluyendo una maravillosa cinematografía, con fantásticas actuaciones de los cuatro actores protagonistas, y una maravillosa dirección artística, debes estar preparado antes de ver la película, porque estas a punto de presenciar una de las películas mas intensas que podrás ver en mucho tiempo",neutral
No Name,4.5,one of the most disturbing films i've ever seen. but he is good.,positive
No Name,4.0,"the film is pure-gut punch and at times, genuinely hard to watch. this is the ultimate ""scared straight"" film as their is a realism and genuine sadness to all of the story-lines. the score is perfect.",positive
No Name,4.5,"this is darren aronofsky's 2nd movie. so it made sense for him to tackle a subject like this one near the new millennium. it's his trippy spiral into drug addiction.  jennifer connelly, keith david, a young jared leto, and i forgot marlon wayans was in this. 3 characters; a young couple and an elderly woman begin to feel the rush but also the downside of taking these supplements.  20 years later and it's still a highly styled product of its era, its hopped-up editing schemes and plethora of lens choices and gimmicks a glossy refinement of 90s indie aesthetics and tarantino-patented extremity. might not be everyone's taste but it's a creative example of a filmmakers vision. the 1978 novel was grimly forensic in detailing the physical and mental destruction wrought by drug addiction.  the movie also has one of the most memorable scores ever. wonderful performances and such bleak imagery are impressive. good cutting edge indie filmmaking with its split screen style and extreme closeups.  it says we're all vulnerable to some manner of addiction, and legal ones aren't necessarily safer or less ruinous than their underworld counterparts. the movie vividly evokes the sensation of what drugs actually do to your system, briefly for better and mostly for worse, from twitchy initial rush through to comedown and tortured aftermath. it all boils down to just saying no. aronofsky pushes his limits with this plot and it's probably a good thing he did setting the bar for future storytellers.",positive
No Name,4.0,"difficult to watch but a well-told story and well-made movie. all the main actors do a great job of conveying the slippery slope of drug addiction, even for well-intended reasons. more relevant today with prescription drug addiction on the rise as well as ice and other drugs. warning: does not have a happy ending.",positive
No Name,5.0,"this movie is sad. the poor mom left all alone and sinking deeper and deeper into the game show she's watching is really the saddest part, but all of it is miserable and it doesn't really get any better at any point. it's definitely a good movie but in a lot of ways it's too real. 10 stars for really hitting home, minus 5 stars for making me too upset to ever watch it again!!!!",negative
No Name,5.0,"there comes a time in everyone's life where they are presented with something that fundamentally shifts their outlook on the nature of mankind. this film is one of those examples. to put it simply, this is a movie about the destructive power of drug abuse. but below the surface, requiem is so much deeper. this is a film about the depravity of humanity. this is a film about the lengths man will go to when their mind is not right. this is a film that will make you question whether there is hope for the future of the human race. the imagery is visceral beyond anything one could describe. it is one thing to have gruesome physical content, but the true power of this masterpiece comes in the outstanding performances of its cast. anyone who has struggled with their own mind, even in the slightest of ways, can glean something from this work. it is not for the faint of heart. be warned: this movie will make you depressed.",negative
No Name,4.0,"this is what you get when very talented people decide to do a semi-realistic picture of the worst possible outcome for every character in the movie. william shakespeare's review of this film would probably read, ""now that's what i call a tragedy! everyone we care about either dies or faces a horrible future!"" what makes this movie special is love. we, the audience grow to love these characters. they are presented to us as good people. they love each other. there's not a 'bad' person in the crowd. if ellen burstyn was your apartment neighbor you would be glad to say hi to her when you saw her in the hall. the teenage protagonist loves his mother and just wants a great life for her. for himself, for his friend, and for his pretty girlfriend. everybody just loves everybody else!  if they  were selfish arses or just dealing drugs for money, you could think to yourself, ""well, they got what they deserved!""  but the film's characters didn't get what they deserve. they got worse than they deserve. should your life be ruined forever just for wanting some fun out of life? the mother just wants to be on tv so she can be ""somebody special"" to her friends. otherwise, without a man, or other interests, she has nothing to live for or look forward to. i believe that all of us know that life just ain't supposed to be like that. the penalty for stepping over the line shouldn't be what all of these characters get. i can't stop watching this movie. but i have to tell you that i look away from the screen in some parts. i am silently shouting at the screen, ""no! no! that person does not deserve that! have mercy on them!"" but in this movie, the quality of mercy is strained.",positive
No Name,5.0,"this film is hard to watch but gripping at the same time. every teenager should be forced to watch this, its a fantastic antidrug message.",positive
No Name,3.5,it's an ambitious piece of filmmaking. i admire it for its realistic portrayal of drug addiction,positive
No Name,2.0,"aronofsky shows his touch early in his career; it felt like a sort of sequel to ""pi,"" with much of the same camerawork, four (instead of one) disturbed characters, and a sort of meandering to an ending that is more message than story.  some of its themes or points are pretty obvious and hit way on the head far too often and too hard; burstyn's character and story was overly pathetic and not very profound.",negative
No Name,3.0,"meh. this is a hard movie to watch, even in 2020.",negative
No Name,4.0,"almost twenty years old, i'd heard good things about this but never seen it.  it's been on my list for awhile, finally clicked with a chance to see it.  starts decent but too much mama boy and his mama drama.  then it starts turning into some truly terrifying shit and you realize this movie is becoming more and more morbidly entrancing with each minute that passes.  oh my god!  4 of 5",positive
No Name,3.5,legitimately almost had a panic attack towards the end of the movie,neutral
No Name,3.0,ellen burstyn is one of the best living actresses and her performance is worth the watch even if the film was way too odd for me.,positive
No Name,4.5,"in my opinion, this is aronofsky's best film, by far. dark, real, and grim, and featuring a top 3 performance by an actress i've ever seen in ellen burstyn.",positive
No Name,4.0,"burstyn is an absolute tour de force in this film, what a transformative performance. every cast member does a strong turn, but she is the unparalleled standout, accompanied by a major surprise in the form of an unexpectedly good performance from wayans (who i was unaware had performed in any serious dramas at all). the film's notorious intensity was definitely a driving factor preventing me from seeing this film at some point in the previous two decades, but now having seen it i would describe the film more as exceptionally uncomfortable than unpalatable, gradually building up pressure before ultimately allowing the pot to boil over (characteristic of aronofsky). the film's take on psychological surrealism and induced delusion is great; parents, don't rely on mcgruff the crime dog to tell your kids not to do drugs, just show them requiem for a dream. (4/5)",positive
No Name,5.0,"requiem for a dream is written and directed by darren aronofsky based on the book with the same name written by hurbert shelby jr. this film is the story about 4 individual lives and their addictions. one of them played by ellen burstyn gets addicted to diet pills when she is invited on a game show and must slim down in order to fit into a dress she so desperately wants to wear and also to look good. her son played by jared leto who is addicted to a lot of things mainly heroine starts up a business with his girlfriend played by jennifer connelly and his best friend played by marlon wayans where they get drugs and sell it to make profit. and as the year for each individual drug induced person goes on things start getting worse and worse as the drugs take over their health and life.   requiem for a dream is one of those films that will never escape me and for whoever watches the film i guarantee that it won't leave the mind as well. through this entire runtime my eyes were glued to the screen for beginning, middle and end. once in a while i'd think to myself man i am really invested in this film. this film garners your attention and never lets up. which is an aspect that i think people might not like but we'll get to that in a little bit. from the incredible pacing i was on the edge of my seat the entire time and never found myself attention-less. requiem for a dream is an phenomenal piece of cinema that will go down in film history as possibly one if not the nightmarish and disturbing films ever created. and it is by far one of the best films that i have ever seen. now that might seem very daunting because of the subject matter of the film but i don't know. not thinking about that subject matter there's something very intriguing about this film that i can't not stop thinking about.   darren aronofsky has crafted such a unique and creative tale of misery and sadness that in a way just seems so perfect. the way the story is told and how the editing plays a major part of the film from editor jay rabinowitz. including the shots and cinematography from director darren aronofsky and cinematography matthew libatique giving the atmosphere of the film its claustrophobic and disturbing experience. from the nightmarish scenes involving their hallucinations to the drugs they take to moments of consequences they have to endear. also trying not to forget to mention but the fantastic and nerve racking score from clint mansell giving the film another bump of adrenaline and absolute menace. this might be my favorite darren aronofsky film ever and to be far i haven't seen all of his films yet but man i don't think with an experience like this one will be beaten by any of his other films to tell the truth. he did an amazing job at directing this including writing this. it's very unpredictable there was even a moment in the film after i was halfway through it that i decided i can't predict anything out of this film which is something that i really enjoy from a film. you also get why they do this, they're not just stereotypical junkies, they have motives and reasons why they do the drugs.   which leave me to the performances from our 4 main characters. right off the bat i'm debating if i like jared leto more in this or in dallas buyers club. he was terrific in this film. jennifer connelly is an actress i'd like to watch more of because man she was also fantastic in this film as the girlfriend of jared leto's character. marlon wayans as jared leto's best friend was also really great in the film which i didn't expect at all but he did really well. but my favorite performance throughout this film was ellen burstyn. out of all of them i felt more for her than anyone. but not to say that i didn't really feel bad for anyone else, i most certainly felt bad for everyone but ellen's performance i felt just more sympathetic for. from the beginning and end you can see the drastic change in her after going to far with the drugs she takes which was just heart breaking. there's also one scene where i just thought this is by far one of the best actress acting scenes i have ever seen ever. she was freaking phenomenal in this film. now for all of them just mentioning it briefly but there is one sequence that had my mouth in ah and could not look away. a sequence that made me realize what an uplifting experience this entire film has been.   coming back to what i mentioned before this film will tear you to pieces with its editing, storytelling and subject matter. also it's aspect of claustrophobia. and i will be fully understandable if this subject matter is something you or anyone else can't handle. i would never recommend watching this film ever if you feel that way about the subject matter. trying not to be super dramatic but it's the truth. darren aronofsky understands the subject matter and throws his own unique spin on it giving it a very disturbing and very sad experience and is also a film and has also been deemed a film that no one should watch on a second viewing and it's the absolute truth. this is no blockbuster you can watch over and over again and be entertained by, this is a grounded dark tale that will already never leave your mind because of how it is. all in all if you can handle this subject matter i'd watch it for the experience and be done with it.  or if you're like me you might really like it but who knows. and another thing worth noting is this film is not trying to promote addiction. this is a film that a wanna be junkie will watch and probably will never want to do drugs ever. that's how terrifying this film is.   requiem for a dream is one of the best and one if not the most disturbing and upsetting film i have ever seen in my life and i gonna give it a 10/10.  thank you so much for reading look forward to more reviews very soon.",positive
No Name,5.0,"you don't ""enjoy"" or ""like"" this movie. you honor it as the most effective ""don't do drugs"" campaign ever created. it's not preachy, it's horrifyingly nihilistic. 9/10.",positive
No Name,4.0,i have to say about this movie the score is excellent it felt so dark a fantastic job helping you slide into shoes of these addicts the fact that is so unsettling and so unnerving lend,positive
No Name,5.0,"easily one of the best films ever made. the depiction of the downward spiral through addiction is gripping, heart wrenching, and unrelenting throughout. the cast is incredible, the acting is amazing, and the music adds just the right tone.",positive
No Name,4.0,"a scary, messed up trip that does a great job highlighting how ""good intentions"" and ""normal people"" can go crazy, humanizing those who are lost. i wish tyrone's story was a little more fleshed out.",positive
No Name,5.0,"a disturbing but accurate depiction of drug addiction, that's solidly acted and beautifully filmed, that will leave audiences emotionally wrecked but also satisfied.",positive
No Name,5.0,"aronofsky's harsh soul destroying story of addiction centres on four addicts, the widowed sarah a heartbreaking (burstyn) her son (leto) his girlfriend (connelly) & there  friend (wayans) all four characters descend into the abyss of drug addiction with horrifying life threatening results. unmissable.",negative
No Name,5.0,"this is the best movie i've ever seen but i will never watch it again. ﻿this is a movie that you can only ever see once. requiem for a dream is not a film that you just pop in on any given night. you have to be prepared to watch four characters slowly spin out of control due to drugs.  it's really disturbing but in a good way, it makes the viewer think.",positive
No Name,3.0,"the cinematic height of a health problematic film that health classes would present as clearly visualized warning about what would drugs do to you is no exaggeration as darren aronofsky was headstrong in his disturbingly honest approach that guarantees sickness, to a puking extent if never looked away, and apathy for the hopelessly unlikable characters sealing, or in their cases injecting, their fates from resulted downward spiral of addictions that disregard living. even though the characters lost their will to live and must suffer the rest of their respective lives as consequences for their horrible, pathetically disgusting addictions, the cast performed well in getting through especially the young trio building up their stardom at the time. only one communication found common sense through leto's performance in one scene with words his character should have listened to and additionally become a hypocritical drug addict, which is a brutalized truth that people using drugs are arrogantly ignorant of the dangers posed against their well-beings – and that shows how aronofsky should've gone further in communication rather than focusing on the depressing spiral. fairly praiseworthy on the aesthetics through the cinematography and acceptable surrealism despite the discomfort, but how can it be rated into the like if it's not enjoyable? if you ever watch this film, whether nighttime or not, immediately follow it with a more positive film, doesn't matter if it's a good one or a bad one, just to get rid of what your eyes just tasted. (b-)",negative
No Name,4.5,unique camerawork. ellen burstyn is absolutely phenomenal. the movie tell the story of how vulnerable humans are in the face of urges and compulsions.,positive
No Name,5.0,"christ, this movie makes me never want to even get close to drugs.  this movie does a better job of scaring people away from drugs than any other psa or dare program ever could do.  ""i'm going to be a star, harry!""  5/5. christ, now i'm going to need to call my mom before i break down.",positive
No Name,4.5,"i'm not sure exactly what this movie was trying to say but somehow i know that it nailed it. this film was disturbing and difficult to watch but it's definitely worth it. the style here is unforgettable. my only complaint is that it was a little too gratuitous at times, but that doesn't hurt the overall experience much.",negative
No Name,5.0,"somehow shocking but showing the truth about relationships and abuse of any substances. the steps of addiction are shown in a wired way, make the audience feel the pain the protagonists are going through. shallow and trashy conversations are just depicting junkie's life at its best. hard to watch if you are recovering. but yea.",negative
No Name,5.0,"um filme com uma narrativa muito boa,atuações incriveis onde nos mostra uma realidade triste e muito proxima de nós,além de um final que comove e choca ao mesmo tempo",neutral
No Name,4.0,"an uncomfortable movie to watch and i mean that in the best way. there are great performances, stellar direction, bleak imagery, and an unsettling tone throughout.",negative
No Name,5.0,the best way to blow your brains and drive you to a misserable and deplorable trance of the human condition.,positive
No Name,5.0,haunting. terrifying. beautifully done.,negative
No Name,5.0,this is one of those movies that is utterly majestic and sublime. it is also horrific and should only be watched once.,negative
No Name,5.0,brilliant in its darkness,positive
No Name,5.0,a very dark and riveting movie with a powerful soundtrack.,positive
No Name,4.5,"yes, ""requiem for a dream"" is a beautifully made film, and exceedingly well-acted. but in a way, those positively-spun accolades are irrelevant red herrings and tangential false flags. because the core attribute of ""requiem for a dream"" wholly eclipses every other with its pitch-black truth: sometimes, dreams just don't come true. this is the bleakest film ever made, and there are people who should actively avoid it at all costs. it offers razor blades. hopelessness. and the promise that if you subject yourself to watching it, you will know too much.  there are experiential darknesses that leave scars in life, but they're relegated to real-world experiences -- abuse, torture, addiction, death, grief. in film, only the experience of watching ""requiem for a dream"" can mimic in the psyche some of those destructive true life horrors. consuming it can take things away from you.  ""it's just a movie,"" you say. but when you say that, consider the possibility that you say it irresponsibly. the safe play here is to avoid ""requiem for a dream,"" and run the other way; the revelations it offers are just too insidious.",negative
No Name,4.0,"emotionally raw and exceptionally truthful, requiem for a dream is certainly a film with vision.",positive
No Name,5.0,"aronofsky truly knows how to unsettle me like no other. the amateur aesthetic only adds to the grotesque imagery. it's tough to watch but if you can stomach it, you are in for a wild ride that will stay with you",negative
No Name,3.5,a movie that may be a little too intense for some. very dark. has some good acting and directing. i felt depressed after watching this.,positive
No Name,1.0,"i spent some time in a transitional housing and one of the therapist's who worked there heavily recommended seeing this hot piece of overrated garbage. two hours of my life i will never get back. the only highlights of this film were the string quartet and the old lady's convincing pitiful performance. as an addict who hasn't touched drugs since my teens this movie is an insult to the lifestyle i had as a druggy. things just dont get this serious. and the acting, marlon wayans was more convincing in dont be a menace , and where were his lines inspired from? good times? jared leto and jennifer connelly need to go back to their supporting roles in their respective superhero flops becuase this just doesn't cut it. and though the camera work was definitetly something i have never seen before , this is definetly something i will never want to see again. with the release of this film and that ""this is your brain on drugs commercial"" , i just dont understand how drug abuse could ever be a problem in the states post 2000. ""requeim for a dream"" was like watching a 2 hour marathon of beyond scared straight on psychodelics, and even that tv show had better acting this, except for that old lady - that scene where she admits her loneliness to her son was the highlight to this film that tries so hard to exist that i almost vomitted watching it. i spent at least an hour and a half with bile at the back of my throat because this was on.  yes, the stories in this are thought provoking views on how drugs and minorities are treated in america , but this is like a far-left propaganda machine : extreme.",positive
No Name,4.5,stylistic and bleak. one of the truest depictions of addiction and how it effects your life and the lives of all those around you. gut-wrenching.,negative
No Name,1.5,what was so dark about this? people got what they deserved. what a terrible movie.,negative
No Name,4.0,"requiem for a dream explores the harsh realities of addiction with intense imagery and incredible performances, and although it may be emotionally challenging for some to view, that is simply because it presents the brutal truth.",positive
No Name,5.0,"first and foremost, ellen burstyn was robbed of an oscar [again].  this is probably the best anti-drug film ever made. talk about watching a car-wreck in slow motion. this is the death of hope.  the danger of self-delusion. visually, it would be impossible to be any more in these people's shoes if you tried.  it is brilliant. nauseating. sad. horrifying. it is a class in acting.  a class in editing. a class in directing. get ready to be thoroughly depressed and numb.....in the best possible way.",positive
No Name,4.0,this film is known for being dark and depressing but it's fantastic and the cast are incredible at portraying their self-destructive characters.,positive
No Name,3.5,"i loved the very human aspect of the movie. it wasn't just a preachy story of ""look at these stupid kids doing drugs, don't do it''. it showed the characters' feelings and the different circumstances that make people behave in a way they normally wouldn't. also, how was wayans' acting more powerful than leto's? who decided it was ok to have that hairstyle and accent? i know the story comes from a book, but still. jennifer connelly was perfect in this environment though; pure aesthetic pleasure.",positive
No Name,5.0,that was disturbing. this is the best movie i never want to see again.,positive
No Name,5.0,"aronofsky paints a brilliantly depressing and sobering picture of the horrors of addiction. the unusual camera style creates a visual roller coaster of the high to the crash. with the opioid crisis in the us out of control, this movie stay relevant 19 years later.",positive
No Name,5.0,equal parts intense and horrifying. it is everything you've heard and more.,negative
No Name,5.0,"incredible! the best and most f***** up movie i've never seen! never has a movie made all my senses more aware, and happy and sad! aronofsky's best!!! one of most bad ass soundtrack!!!",positive
No Name,5.0,una película de culto... qué más decir? excelente e impactante.,neutral
No Name,3.5,"interesting comparison of different drug habits. disturbing, but not praising the addicts.",neutral
No Name,5.0,one of the best films ever made,positive
No Name,5.0,"very raw and intense film, definitely not for everyone. however, it's unique editing and storytelling will draw you into this film revolving around the use of drugs. i'm even scared to drink aspirin at this point lol.",positive
No Name,4.5,love this movie.  been awhile.  dark but accurate portrayal of addiction.  great movie!!,positive
No Name,5.0,"a movie not for all, but the performance of actress and actors are magnificent. the film represents (based on the book) people's addictions and it's consequences.",positive
No Name,1.5,"i knew how this film would end from the get-go, and hoped the characters would have some sort of redemption.  i was very disappointed (unless you consider fetal position to be synonymous to redemption).  well shot and directed, but so thin on story that i am sick to my stomach with no takeaway other than ""don't do drugs, kids"".",negative
No Name,4.0,"maaan, what a film it is! i finished it almost now, and this shocked me and said me again and again ""never use drug!"". i have watched lots of men when they using drug. but after spending my time on watching this masterpiece, i am sure i will never use it. this is the pretty valuable ""don't use narcotic/drug"" ad i have seen ever. actually, i watched lots of  films, even show in theatre, but this one is really powerful in its own way.  also can be added that in terms of acting, especially performance of jared leto, it is type of the film i would love to rate as 8 star.",positive
No Name,5.0,convinced me not to do drugs (and kind of scared me).,positive
No Name,3.0,weird in a fucking great way,positive
No Name,3.5,"an incredibly touching film of addiction, loss and family. confronting and powerfully honest.",positive
No Name,3.0,the method of film making isn't as innovative as many would make it seem. but the story is depressing enough.,positive
No Name,5.0,a masterclass in disturbing cinema,negative
No Name,3.5,confusingly brilliant.,positive
No Name,5.0,"we got a winner! wow, my fav film but i will never watch it again. well i might, only if i want to cry again. crazy and unforgiving. you will regret watching this, but you must watch it",negative
No Name,5.0,completely extraordinary.  a depth detailed look into  the life of addiction and  what it can do to you.   this movie should be taught  in school to help avoid drug  abuse.,positive
No Name,5.0,beautifully written . simply a classic .,positive
No Name,4.5,"innovative filmmaking that successfully imposes its tempo and holds your attention until the last second. mainly using shock value than conventional storytelling, its eerie atmosphere gives a really dark tone to an already dark theme. the four protagonists are the perfect illustration of the ability of addiction to trigger the rapid demise or breakdown of a person's basic components: bodily integrity, mental health, freedom and dignity.",positive
No Name,4.0,"brilliant, shocking, and depressing. the acting is superb and the story is fascinating. but, it is a dark tragedy that some viewers may not be prepared for. i recommend for mature adults; definitely not a family film.",positive
No Name,3.5,"oof.  after bursting onto the scene with the bleak and unforgiving directorial debut that was ""pi,"" darren aronofsky followed it up by tapping into the bibliography of author hubert selby jr. and crafting this cinematic equivalent of one basically saying ""you ain't seen nothing yet."" as far as cinematic sack taps go, ""requiem for a dream"" isn't necessarily the most severe. but, dear god, is it going to be a massive buzzkill to whatever the hell you had going on in your life. as a visual experience, it is simply exhausting, but it's not all for naught. many critics cite aronofsky's provocative filmmaking style to be a bit excessive, if not obvious or lacking in finesse. and though i might find this critique to be true in some cases (i.e. ""mother!""), i think ""requiem for a dream"" might be that rare case where i couldn't see any other approach doing the story justice. this is a movie that hits that ""best of both worlds"" zone of provocateur filmmaking, where the product ultimately ends up being unnerving and difficult, yes, but also thought-provoking and called for.   do i ever want to see it again? not really, no. but, man, did ellen burstyn ever deliver a career-defining performance, if i ever saw one.",positive
No Name,2.0,whole lot to hate about this,negative
No Name,5.0,"the production, the concept, the plot.. everything is just brilliant!",positive
No Name,5.0,too realistic! thank you darren!,positive
No Name,4.0,"requiem for a dream is not a film that you just pop in on any given night. you have to be prepared to watch four characters slowly spin out of control due to drugs. this isn't a wholesome, the world is great kind of movie. it's painful to watch, but yet it's hard to not get invested in the story and feel curious about how it'll all end. there isn't much about this one to not like. the writing is great, the story is great, and the characters are all very interesting on their own. oddly, the only thing i had a bit of an issue with was the cinematography. i just wasn't much of a fan of how it was all shot and the overall look of the film, but that's more of a nitpick than anything. requiem for a dream is a must watch, even if you can only get through it once.",positive
No Name,3.0,"i would say this is a traumatising documentary on the hell hole of drug addiction, with a fantastic theme song.",positive
No Name,2.0,watch 4 people's lives breaking apart.,neutral
No Name,5.0,such an amazing idea with such an amazing actors what means the best movie ever :d <3,positive
No Name,5.0,"a daunting nightmare spiral of addiction.  darren aronofsky's mad drug fueled nightmare journeys the audience through the lives of 4 addicts of various substances. it is split into seasons starting with summer, then fall, winter, and ends in spring. i will be completely honest and say that it does have its faults. it can lack the subtlety of more mature films in its dialogue and appearance. however, this film is a collection of sequenced art scenes that are gorgeous in how haunting they become. in the end, you may be traumatized like so many that have viewed this film, but requiem for a dream will leave you thinking and disturbed. i can guarantee that much.  jared leto is a harrowing heroin addict. one of his best acting performances other than dallas buyer's club. he oozes desperation for a fix exponentially throughout the film's duration. jennifer connelly is so sympathetic, you just feel worse and worse for her character for what she does for love, acceptance, and drugs. marlon wayans is more about making his place in the world with money and heroin dealing. you see his sad past lead to a broken future. ellen burstyn is perhaps the most underrated performance in requiem for a dream. her addiction seems to be sugar, then you realize its television. her obsession with watching leads her to ruination.  in short, aronofsky demonizes substance abuse, but takes care in showing the downward spiral of addiction is the most exaggerated, but poignant way he knows. the cinematography will dazzle and terrify you. clint mansell's legendary and now infamous score will haunt you for the rest of your days. darren aronofsky's mad masterpiece is a demonstration of film making with innovative edits, cuts, synchronization, musical swells, and deranged sequencing. nearly every scene is shot differently. it's a very interesting movie to look at in that i doubt you will be bored.  check out darren aronofsky's unhinged film requiem for a dream if you dare. you have been warned.",positive
No Name,4.5,was totally unprepared for this film,neutral
No Name,5.0,"requiem for a dream is co-written and directed by, darren aronofsky (pi) and this film is utterly fantastic. filled with very intense and thrilling scenes that are emotionally and psychologically tormenting, this film understands the harsh reality of drug abuse. this film has great performances from all the cast members involved, and is truly a masterpiece of psychological cinema.",positive
No Name,5.0,"this movie is incredible. the characters are so well written and acted, and the movie is immersive. people usually find this movie depressing, but i found it so captivating, intense, and enjoyable that i didn't feel sad afterwards. i've watched this movie more times than almost any other movie, and it's my 2nd favorite movie. i highly recommend it.",positive
No Name,4.0,"fantastic permanence by leto and a very unique directing style, def something ive never seen before.",positive
No Name,4.0,"a gut-wrenching exploration into drug abuse. requiem for a dream delivers a disgusting view of a dark reality no one wants to see, and it reflects it with a perfectly resonant message.",positive
No Name,5.0,"this movie is one of these movies that has it all. the plot, cinematography, sound, editing, acting. all of it is great, but what really stands out is the editing. it keeps the viewer in suspense and at the edge of the seat. all of it is beautifully made and it's definitely a movie everyone should see at least once.",positive
No Name,4.5,unflinching uncompromising descent of four lives into a drug fuelled misery.  fantastic acting and feels all too real. don't do drugs kids.,positive
No Name,3.5,"it's clear that darren aronofsky didn't want to make something new and special in the characters' arcs or the story, but he wanted to put you in the shoes of the characters with his creative use of visuals and sounds, and he succeeded.... kinda!    thanks to aronofsky's direction that harmonized surreal visuals and sounds with the characters' feelings and experiences, i found myself experiencing and feeling what the characters experience and feel while watching the movie. due to that, this is without a doubt one of the most disturbing and intoxicating movies i've ever watched.   the problem is that the dramatic aspect in the movie actually harmed the movie; the dramatic scenes at the end of the first act slowed the pace of the movie down. it's not the only or the major issue i've with this movie. the real issue is that the creative direction that elevated the stereotypical arc of sara goldfarb, wasn't enough to do this with the stereotypical arc of harry and marion. also, the oscar-worthy performance by ellen burstyn (i really wanna know how she didn't win an oscar) and a few complications in her character, sara goldfarb's part was way better and more compelling than harry and marion's. i really didn't found myself relate to the characters of harry and marion so much, despite the great performances that jared leto and jennifer connelly gave. the perfect example that can affirm that the dramatic aspect wasn't the most powerful thing in the movie is the character of tyrone; it's a very bland character and it was very hard for me to relate to its subplot, marlon wayans was very good though.    i love requiem for a dream. it's a movie to experience not to watch. it really proves that darren aronofsky is a real talent that with his artistic direction can easily mess with your mind.  (7.5/10)",positive
No Name,1.0,very poorly made!! and soooo annoying to even sit thru and watch..,negative
No Name,5.0,seen 2017. maybe rewatch,neutral
No Name,4.0,great movie on all levels but so messed up.,positive
No Name,4.5,"a film where not much positive happens and that which is positive is probably a drug-fuelled fabrication - yet this is necessary for a realistic portrayal of the terrors of drug addiction, whether illegal or prescribed. an incredible and gut-wrenching film.",positive
No Name,4.5,"wow, what a movie! jason bailey, writing for the new york times, put it best when he wrote this about requiem for a dream: ""the hellhole of abusing drugs - from the ""hard stuff"" of heroin to the seemingly harmless likes of diet pills - is brought to blunt, brutal, visceral life in darren aronofsky's adaptation of the novel by hubert selby jr. the focus is on three friends in brighton beach who soon put their dreams on the back burner in pursuit of the next high, which gives way to the pursuit of the next one, and so on and so on (in increasingly shorter intervals). but the showcase performance here is ellen burstyn, who was nominated for an oscar for her performance as an aging mother who becomes addicted to pills and gets increasingly lost in herself. pounding and relentless, it's one of the most harrowing movies ever made about the horrors of addiction.""",positive
No Name,2.5,"the filming style was very unique and interesting for half of the movie. after a while i felt like i was just watching a long, bad trip. the cinematography was great, captivating fear in every shot without a doubt. however, after a while i become bored of despair. the story was too truthful for my taste; too depressing.",positive
No Name,4.0,"one of the best movie about drugs out there! so intense, so grounded, so rough. what it makes it work so well, is the amazing direction and the perfect music of clint mansell. a must-see!",positive
No Name,2.5,worth watching once at least,neutral
No Name,5.0,"it's a devastatingly horrific parable of how enslaved we our to addiction. its symbolic and queasy imagery will stick with you long after the credits roll. it's not for everyone, but if you enjoy cinematic art at its finest, ""requiem for a dream"" is right up your alley.",negative
No Name,4.5,"""requiem for a dream"" has many metaphors about addiction, about our comfortable world, about how depressed we are. it's definitely one of my favorite drugs movies besides danny boyle's ""trainspotting"". but, i prefer this film than the boyle masterpiece. it's a harsh movie, a brutal movie, an honest movie. jared leto, jennifer connelly, marlon wayans, and now, ellen burstyn. they are all truly insane supported with such a haunting and beautiful score. similar to the beauty of an obsession, an art of life. stylish, honest, yet depressing. the viewing experience is very, very extraordinary but to be honest, i don't want to watch this film again. i just can't afford how terrifying this movie was.",positive
No Name,4.0,"a gripping, haunting look at drug addiction that assaults the viewer in the rawest sense of the word by the end. the beginning takes some transitioning after which, requiem is in constant flux of wild emotions, mania, and torturous intensity that will stick with you long after the credits roll.",positive
No Name,3.5,"just saw this movie in 2018 for the first time. disturbing yet powerful imagery. great and believable acting. do i know what it's like to be addicted to drugs or medications, etc.? no. but if there's something this movie tells me it's to say no.",positive
