Name,Rating,Review,Sentiment
No Name,5.0,"temet nosce  a quick break from spider-man because the matrix is in my local theater.   it's weird how even though i knew the plot, this movie just became significantly better and refreshing after rewatch. the concept is endlessly fascinating and entertaining. throughout the runtime, i still had to remind myself what's real and what's not, because it's not an easy thing to accept.   the characters were so badass in those shiny suits and glasses. the calming, mysterious way they talked and the cool dialogues just drawn me into the movie even more. then, the action scenes were just as entertaining with amazing kung-fu techniques.  a very minor problem was the twist and romance at the end, which felt a little cheesy.  overall, loved everything about the matrix. 9.5/10",positive
No Name,5.0,"an instant classic from start to finish, that immediately grabs your attention from the start and doesn’t let you go until the very end.",positive
No Name,5.0,my fav trans movie haha but seriously a good cool movie,positive
No Name,5.0,"the matrix boasts incredibly stylish action sequences that no action movie since can even hope to compete with and a story that brilliantly subverts a number of hero's journey tropes to create an experience that is unique, fresh, and unable to be replicated (even by its own sequels).  after rewatching this movie, i couldn't help but lament over the fact that a movie like this wouldn't be produced today. the matrix is so ambitious and unique while remained razor focused, while also defiantly striding away from narrative convention, that no major studio would take a chance on something like this anymore.  regardless if you want something subversive and unique, or just enjoy watching keanu reeves is heavily stylized fight scenes, the matrix is a truly special movie. despite having only been a toddler when it came out, in retrospect i see why this was the focal point of pop culture for so many years.",positive
No Name,5.0,"noticed on the rewatch the love story happens overnight, basically. screw it, it's still a masterpiece. let's not talk about the sequels, shall we?",positive
No Name,4.0,"watched for the first time in years the other day, really interesting in the context now of interpreting the film in the context of the trans experience. it was brighter than i remember, visually (are all movies just incredibly dark now) and some of the effects don't hold up as well as one would hope, but there's enough ""other stuff"" going on to make this still a great film.",positive
No Name,4.5,"a lot of movies from this era that have heavy cgi don't stand the test of time. this isn't the case here. the matrix is still a remarkable standalone film. it has interesting characters, a really cool premise, and some of the best action and special effects you'll ever see.",positive
No Name,4.5,"[⭐️87%]  combining exciting action, decent special effects (especially for its time) and a mind blowing plot which makes you question your reality, you get the matrix (1999). while it's first half may be quite slow and dialogue-heavy as it explains the rules of the matrix, once it gets into the flow of things, this film has plenty of fun and creativity to draw you in.  the matrix (1999) certainly blew many people's minds upon its release, especially with its impactful use of computer technology, which was becoming a huge part of everyday life at the time, and given that involvement, this films plot still holds up to date.  while it's characters may not have the biggest personality, the matrix (1999) offers a concept which is jaw-dropping and huge in terms of the world it establishes, and not to mention its revolutionary special effects and fight choreography makes it one of the best sci-fi adventures.",positive
No Name,4.0,"with an original and fresh sci-fi story, questioning if our reality really is real or a program. the matrix delivers on the action, characters, and keanu reeves that sometimes movies can be more than just ones and zeros.",positive
Rick,5.0,a new idea that saves cinema,positive
No Name,5.0,"an entertaining sci-fi adventure, combined with the wachowski's script and direction, the performances of the cast, davis's score, pope's cinematography, staenberg's editing, paterson's production design, the set decoration by brennan, ferrier and mcelroy, barrett's costume design, action sequences, sound design and visual effects, the matrix combines an interesting story and visual effects to deliver a new film saga!!!",positive
No Name,3.0,"not bad, idea is better than execution. first part of the movie is the better part. the matrix isn't real because after ghostbusters 2016 we would have all left it if it were.",positive
No Name,5.0,i got shivers the first time i saw this movie in the theatre. even years later this movie holds up. amazing.,positive
No Name,5.0,one of the best sci-fi movies of all time.,positive
No Name,4.0,"while the cgi is admittedly goofy at parts and the dialogue can become a bit generic, the creative plot and iconic scenes of ""the matrix"" are enough to make this a timeless film that many people are sure to remember many years upon viewing it. thanks to the incredible acting and the well polished action sequences, ""the matrix"" still remains a fun viewing and one that i often find myself coming back to. despite the obvious flaws in the cgi, it was still groundbreaking for its time, and for that i have to give the film credit. in general, the film is done very well and it is definitely one to come back to rewatch now and again.",positive
No Name,3.5,holds up pretty well after a rewatch. interested to see how the 2022 movie will go,positive
No Name,4.5,a great sci-fi action movie with spectacular effects,positive
No Name,3.5,"sin duda esta película representa los inicios de los 2000, con planos y secuencias de acción super dosmileros, la película se siente entrañable en pocos minutos. con un gran planteamiento en la historia, la película se vuelve muy original en su propio mundo con sus personajes. algo que me gustó mucho de la película fueron sus increíbles efectos tanto visuales como especiales, que hasta hoy mas de uno sigue vigente. me parece que aunque la actuación de keanu reeves no es la mejor, en conforme avanza la película es cierto que va mejorando junto a los demás actores. algo que no me gustó de la película es que muchas veces la historia avanza muy rápido, dejando huecos de guion en la trama y muchas veces confundiendo al espectador. dando pie a muchas conveniencias de guion con los personajes para que la historia fluya. pero de ahí en fuera la película es muy buena, sin duda una película que remonta a los inicios de los 2000, y que en pocos minutos te das cuenta de su gran historia y su originalidad.",positive
No Name,4.5,molto molto molto bello,neutral
No Name,4.0,"people go to see the matrix for it's amazing action and enticing premise, not for the emotional complexities of the characters. if you keep in mind that that's what you're seeing, you'll have a good time with this movie.",positive
No Name,3.0,"it was also fine but for some reason, i prefer this more than inception",positive
No Name,5.0,"""you take the blue pill, the story ends, you wake up in your bed and believe whatever you want to believe. you take the red pill, you stay in wonderland and i show you how deep the rabbit hole goes."" apart from this scene being a gift to pop culture as something that has been memed countless times, the choice given by morpheus (laurence fishburne) to the protagonist neo (keanu reeves) – who up until this point has been a hacker – changes the course of his life as he wakes up to the realisation that the world he has been living in is a computer simulation controlled by robot ai overlords. neo learns that he has been sought out as being ‘the one' who will mount the resistance against the ai and save humanity from the peril and illusion of the matrix.   although the matrix was released in 1999, it is still regarded as one of the best films to this day which has inspired many homages throughout the years. impressively choreographed martial arts sequences throughout the film displaying kung fu, that the actors had spent four months learning, is expertly shown through the cinematography by focusing on the actors during the fight sequences making the audience believe that such fights could take place in the real world. in the age of cgi body doubles the pioneering use of ‘bullet-time' using revolutionary camerawork by the wachowskis also makes the action in this film something to be admired even today. not only does the film offer a feast for the eyes but it also gives the audience some food for thought as the wachowskis allow the viewer to interpret the film as an allegory for the christian faith, painting neo as the modern day saviour sent to bring people salvation. they also pay homage to well-known philosophers such as jean baudrillard, plato, descartes and socrates by exploring the question whether or not we can be certain that the world we live in is truly real or rather an illusion...",positive
No Name,5.0,"it's a movie that has aged very well, the special effects are out of date nowadays, but still the movie is still amazing!",positive
No Name,5.0,"thrilling, exciting, and with an amazing mythology, the wachowski's matrix is for sure one of my favorite films ever",positive
No Name,5.0,groundbreaking movie. there is a before and after the matrix in the world of filmmaking.,neutral
No Name,4.0,good movie. it is all surprising on how things are confusing which is good. but there are some silly moments that i can't understand why they put it in the movie.,positive
No Name,5.0,the movie was a total game changer.,negative
No Name,4.0,"whoa, dude, it's the matrix. this is like the movie, right? maybe 20 years ago, sure! its prophecies of technological dystopia are spot on, almost like a very early black mirror, but they aren't as mind-blowing today simply because they aren't really that far away. does this make the movie better or worse? i dunno; up to you, i guess.  i'm sure i'm not the first one to say this, but i love keanu reeves. he plays this movie pretty straight, despite the somewhat cheesy script, but it works. carrie-anne moss also stands out in the cast, even if her character is a little one-dimensional (but to be fair, pretty much every character in this movie is one-dimensional). the special effects and technology feel a little dated, even the scenes which take place 200 years in the future, but i'm sure it felt very futuristic in 1999.  what i love about this movie is how it plays with tropes without forcing them into the plot. it cleverly introduces a kung-fu battle between student and teacher, an all-knowing prophet with mysterious revelations, and a semi-reluctant chosen one using its established pretense in a way that makes complete sense. it knows that it's paying some homages, but it never feels forced or satirical.  now unfortunately, i found the final act to be absolutely riddled with plot holes. why didn't they just spawn directly in the hostage room instead of walking through a security gate to get there? what was the point of the bomb in the building? how were they able to use a stolen helicopter's gatling gun to fill a room with bullets while never hitting the hostage once? and why didn't they just show up with a helicopter in the first place?? it makes less sense the more you think about it.  flaws and all, the matrix is a classic with an influence that's hard to overstate. it asks a lot of deep philosophical questions which are still relevant today. it's a film that's smarter than it appears, and also dumber, but in a mostly good way.",positive
No Name,4.5,morpheous and agent smith have now become cinematic folklore,neutral
No Name,4.0,"while there are some facets of this movie that were imperfect even at the time (such as slow fight execution, some nonsensical pretentious dialogue and the occasional dull camera angles), the matrix really was a game-changer, and for very good reason.  it not only created a massively engaging world of its own, using western storytelling tropes to re-explore eastern story concepts, but it even enhanced various genres in themselves; hollywood action here discovered how useful things like martial arts can be with a high-concept adventure, and the kung fu genre itself was reinvented with this somewhat, as that genre itself was struggling to break away from the two clichéd setups: murdered master & fight contest (seriously, that was one of the main reasons why project a & police story were so revolutionary; they conceived entirely different paradigms for the genre without compromising its believability).  and to this day, you'll still see sci-fi kung fu movies, and they're generally awesome, as well as (thankfully) quite a ways different from the matrix as well.  much of the movie still holds up, and the story hits those timeless story ideas that will likely always be interesting to explore, and the ending is very, very cathartically satisfying.  the acting is generally good with hugo weaving being particularly excellent as the immensely despicable agent smith (his role also being easily the best written), and watching him meet his impactful and pain-filled end is woefully gratifying.  the only real problem is that the sequel, the matrix reloaded, dumped on almost everything good about this movie, not only retconning half of the cool ideas, but undoing numerous satisfying story beats in this movie, but those are faults of the sequel, not this movie.  instead, if you just watch this movie by itself, it's a great time - it was awesome 22 years ago, and is still kinda awesome now.",positive
No Name,4.0,"a really great sci-fi action movie. with a suspenseful and mysterious beginning, characters that aren't just 2-dimensional, and awesome action, this is a must-watch for most science fiction fans. my only minor problems are: 1. the animation hasn't aged that well, and 2. everybody talks at a volume so quiet, it's almost a whisper. other than that, it's not the best movie ever, but a very good one none the less.",positive
No Name,5.0,"filme magnífico em todos os aspectos, pena que suas continuações não mantém seu status.",neutral
No Name,5.0,in my opinion the movie was amazing! not only did it have exiting action but also amazing actors! if i could i would watch the movie over and over again until i get bored and guess what i would be watching it forever! i was ready to watch the second movie straight after because i needed more! go watch it even if you have already . you will thank me .,positive
No Name,5.0,"this movie is a pillar of science-fiction movies that cannot be missed by both the lover of the genre and those who are not. an iconic creation combined with the action and the special effects, deliver something unique that anyone should watch at least once.",positive
No Name,5.0,of course i would be lying if i said the first film in the matrix franchise was not good.,negative
No Name,5.0,my taste of escape & in my opinion ………awesome film !! 👏 👏 💯,neutral
No Name,5.0,i love these movies i can't wait for matrix 💙vaccination❤️ the 4th movie coming out!,positive
No Name,5.0,definitely worth it movie series,positive
No Name,4.0,"full of style and great special effects, though thw story can be touched upon, the matrix is certainly a movie to see to believe.",positive
No Name,5.0,absolute must see. a masterpiece.,positive
No Name,2.0,"action scene was hilarious, but story is disorganized .",positive
No Name,5.0,"why is that this masterpiece doesn't have more 88 approval is beyond my understanding, i mean moonlight and lala land have more than this awesome crazy ass masterpiece",positive
No Name,4.5,the movie still holds up to this day and the ideas are still worth talking about,positive
No Name,4.5,"to be clear- this is a a review of this film only, not the matrix series.  the matrix is one of the most iconic, stunning, and transformative films of the 21st century (1999 really).   it is perhaps one of the most important films ever.   it transformed  filmmaking with its visual impact as well as its substantive content.   its genuinely original look at the world and the place of human beings in the ""matrix"" is complex and compelling but addictively engaging.   keanu reeves, carrie moss, and laurence fishburne, and hugo weaving give the performances of their careers in this film, which has been copied for two decades but never equalled or exceeded.   it spawned an entire generation of films, including john wick.  it's visuals, cinematography, and special effects are ahead of its time.  it's fight and action choreography demonstrated that they can have an equal place in blockbuster fillmmaking.  many of the concepts and language infiltrated the social language in ways only topped by the star wars franchise.  this one is to be seen again (and again) and still holds up.   this, unlike the sequels, is a must see.",positive
No Name,5.0,"this film should be called ""keanu reeves asking questions for 2 hours straight."" it is just phenomenal how many questions he asks.  but this isn't important and i think it is primordial for me to do a proper review of this film. it was my first time watching this classic movie and the conclusion i can get from this experience is that this movie came out absolutely in the right time but also in the wrong time. it went out at the right time because it is a revolutionary movie. i never saw a movie before 1999 that had so much style. the slow motions, the fight scenes and also just the main idea of the film were so ahead of their time and i think that is why the movie went out at the perfect moment. on the other hand, i think that the movie could have been a lot better if it was made today and if the points brang previously didn't count because the only negative point of this movie is the crapy cgi which i don't blame because it was made in 1999. but, if it was made today with our technology, it would have been a bomb. that is why i want to see the fourth chapter in theatre, but, before, i need to watch the 2 and 3 which seem bad to me but i want to know what happens.  ps: i like the voice of agent smith so much.",positive
No Name,4.5,"what a masterpiece! the matrix truly is one of the best sci-fi action movies for so many reasons. firstly, the worldbuilding is so interesting, so creative and it raises these philosophical questions about what's real, what your mind sees, believing in yourself and the question of fate and the first two acts do a great job with this aspect, saving the action for the third act. speaking of action, the acting in the movie is outstanding: beautifully filmed and with incredible visual effects, choreography and techniques, taking from a wide variety of inspirations and sources and it creates some of the best action scenes and 3rd acts in cinema. the production design is incredibly with incredible cinematography and i love this green color grading for the movie. the acting is generally fantastic with hugo weaving pulling off an intimidating agent smith, laurence fishburne an incredibly charismatic mentor and keanu reeve's neo with a great character arc about believing in his abilities and just wanting to do the right thing and i love his developed relationship with trinity. cypher as well is also pretty well developed and i like how his beliefs parallel agent smith's belief about the matrix. the matrix is not perfect though. i think the second acts is a bit too exposition heavy and agent smith is sadly mostly forgotten in the 2nd act so the stakes are kind of low and i wish some of the side characters like switch were more developed, trinity doesn't do much in the 2nd act and some of the dialogue is a bit corny but it's an incredibly imaginative, well-written and exciting sci-fi action movie (a)",positive
No Name,5.0,"i just rewatched all three of these movies yesterday so now is the perfect time for me to review them. there is no doubt in my mind that the matrix is one of the greatest films ever made. the cinematography and fight coreography in this film alone inspired and defined the way that action & adventure movies were created for well over a decade. this can't be a proper critic review of the matrix if i don't bring up the notorious bullet-time sequence. while i can obviously admit that a lot of the cgi in this time looks really dated now but there are still plenty of times throughout the film, the bullet-time sequence included that are still visually stunning in their own way to this day over 20 years later. there is also a unique sense of mystery that surrounds this movie, what separates this film from it's two sequels the most is that in this movie you feel like you're a part of neo's journey. it feels like we're slowly learning and adapting to the hidden secrets within the matrix alongside him as the events of the film play out. there is also a deep sense of philosophy to this movie, it may not have been the first movie ever made to present and explore the idea that our whole world is a simulation, but this film is without question the one that did it the best. i also love the idea that real world pain applies to the matrix, once you're in it's not a care-free world where you can do whatever you want with no consequences. if you die in the matrix, you die in the real world. it gives an extra sense of intensity and stakes to the film that probably wouldn't have been there if this reality hadn't been put in place. one of my biggest complaints overall about this first film though is cypher's betrayal. i feel like it comes way too early in the movie, a lot of the characters he kills off barely got enough real screen time for the audience to really know their characters and care about them in some way before they just find themselves electrocuted to death or unplugged from the matrix. i feel like this whole movie would've been better if cypher's betrayal had either been pushed back to the actual climax of the film before neo's fight with agent smith or removed from the film entirely and instead been a major plot point of the beginning of the matrix reloaded so that we could have had the amount of time with these other side characters like tank & dozer to actually feel something when they both die along with 75% of the crew of the nebuchadnezzar. other than that and the fact that the beginning of the movie leading up to neo becoming a part of the matrix feels rushed, it kind of removes some of the mystery from the film overall. besides those tiny complaints i think this movie is phenomenal in every sense of the word and it will always be a solid 10 out of 10 in my book.",positive
No Name,5.0,an awesome movie that started the matrix trilogy!!!!!,positive
No Name,5.0,"classic must watch sci-fi movie, enough said.",positive
No Name,5.0,"if, for some strange reason, you have never seen this film ...... then don't wait. see it !",negative
No Name,2.5,"massively overrated because of its influence on film and everyone having the hots for keanu reeves despite the fact that he cannot act for his life. 2.5/5 is arguably being generous. the plot was full of holes, the characters were largely unoriginal and underdeveloped, lots of the dialogue was cringeworthy and would never be said in real life, some of the acting was awful, especially from keanu reeves, the film was too long, the gun fights were ridiculous, the costumes/props could have been better, the visual effects are now dated, and there was a horrible green tinge for half the film. the intro sequence was nonsense, it doesn't make sense how there was a ship outside of the matrix, the tech inside the ship was laughable, the emp should've destroyed things in the ship, the robots would have found the ship far earlier, there was no source of food, the character turning against his friends twist failed, the man who should have died after being electrocuted getting back up twist was also predictable, and then the last 1/3 or so devolved into non-stop action. however, the film was original, fishburne put on a good performance, the hand-to-hand combat was entertaining thanks to good choreography, the cinematography was well done and revolutionary, and the soundtrack was appropriate. a 5/5 is a perfect or near perfect film. this is far from perfect.",positive
No Name,4.0,"quite a different and unique story, ‘the matrix' debuts as a astonishing sci-fi plot with nice action sequences and remarkable visual effects.",positive
