Name,Rating,Review,Sentiment
No Name,5.0,"truly one of the best stories ever told, if not the best! everything, and i mean everything about this movie is incredible!  such beautiful scenery and sets, an incredible score by howard shore, excellent acting and effects! i could not recommend this more! double thumbs up! 20/10 stars!",positive
No Name,5.0,an incredible and epic odyssey,positive
No Name,5.0,it’s sooooo brilliant! this trilogy is the best there is still! i need more!  xx,positive
No Name,3.5,"its a lord of the rings movie, so i think it was great. but it is my least favorite of the three",positive
No Name,4.5,"this is my least favorite of the trilogy. but that's like having the dullest gold medal. it just seems like the first 2/3 of this movie is where the story starts to get bogged down with extraneous dialogue scenes. it still has all of the good elements of the other 2, as well as the introduction of some of the best cgi ever done in the gollum character. the battle of helm's deep is also an epic conclusion to the middle chapter that can't be forgotten. 9/10",positive
No Name,5.0,one word masterpiece,neutral
No Name,5.0,i give this film a 9000000! right just like fellowship and return!,positive
No Name,5.0,"the second best of the trilogy which is saying a lot since watching this alone, one would say it's perfect. the film arguably has the best battle in the franchise and perhaps the greatest supporting actor performance in history; andy serkis' gollum/smeagol. it fits in seamlessly with the other 2 films, likely due to the movies all being filmed at the same time and the flawless direction from peter jackson.",positive
No Name,5.0,anything less than a 5 star is just not acceptable this movie is amazing the whole franchise is amazing i wish it was the first time for me to see these movies again 10/10,positive
No Name,5.0,"even better than the first, one love these movies",positive
No Name,3.5,almost perfect sequel that will make you can't wait for the final chapter.,positive
No Name,5.0,an absolute master piece. one of the best trilogies of all time.,positive
No Name,4.0,"i don't like how this movie changes a bunch of stuff about the war in rohan, shortens distances and empties lands. this could have been done better. still, compared to the amazonian disaster, this is a masterpiece.  tip: watch the extended edition. it's much better than the standard one.",positive
No Name,3.5,still good but it moves kind of slow compared to the first movie.,positive
No Name,4.5,another fantastic adventure despite being the middle chapter,positive
No Name,5.0,"endlessly rewatchable, iconic as ever",positive
No Name,4.5,the ultimate and definitive epic!,positive
No Name,5.0,amazing adaptation. i'd give it 100 stars if i could.,positive
Jadan S,5.0,"a perfect follow-up to fellowship, the two towers stands the test of time with brilliant characters, gorgeous visuals, and unforgettable action.",positive
No Name,5.0,"this has the advantage of hitting the ground running, but, like most middle episodes, if seen in isolation would be without a start or a finish. jackson's staggering achievement is to bring tolkein's material to life in an epic way, whilst retaining a clear understanding of the dense narrative and dynamic settings and cultures. the cast is excellent and approach their roles with genuine authority. the visuals are amongst the finest ever seen in cinema, whilst the action set-pieces continue to dazzle. the finale battle for helm's deep is jaw-dropping in its delivery. at three hours the film still manages to grip the viewer throughout and skillfully sets up its audience for the final segment.",positive
No Name,4.0,"what's to say that hasn't already been said. great movie, maybe better to watch in chunks",positive
No Name,5.0,"this is simply the best fantasy trilogy of all time. so much care and passion went into this. fantastic. yes, it´s a bit different than the books but it never - ever - changes what the story is about and what tolkien intened it to be. you have a fantastic script, spot on actors who give everything they have, great visuals, props and camera-work, superp directing and one of the best scores ever written.  i highly recommend the extended cut because it is even better than the theatrical cut.",positive
No Name,5.0,"i grew up with tolkien from reading him in grade school. i am an old man now. throughout the years, i have seen all the cartoons, listened to the books on tape, played with the lead figures in the 1970s as an early teen, etc. back in early and mid 1970's, there wasn't a ton of lor imagery and art. it was mostly in your head. this was before the dungeons and dragons explosion. peter jackson did an excellent version of these books. the characters look just like you imagined as a child reading the books. the introduction of the female elf character, in my opinion, even enhanced the stories and was well acted. i wished jackson had carried all this quality into the hobbit series that he made a little too much like a fantasy video game that was all over the place in parts. but that said, these 3 lor movies are excellent and anyone would be hard pressed to out do them for many, many years to come.",positive
No Name,5.0,writing : 10/10 acting : 10/10 cinematography : 10/10 costume design : 10/10 set design : 10/10 cgi effects 9/10 artistic vision 10/10 adaptation ranking : 10/10,positive
No Name,5.0,unbelivable great!!!!,positive
No Name,5.0,"this is a movie that i could watch over and over and never get bored. no fantasy movie/tv series could rival this trilogy, especially the ones from the present.",negative
No Name,5.0,"jackson manages to effectively condense the second part of the lord of the rings novel into a cohesive, gripping sequel to fellowship. the characters, lore, and story are all phenomenal.",positive
No Name,5.0,"his sword fell off, how is the movie not great?",negative
No Name,5.0,an all time classic. one of the best sequels ever made. the acting along with the character development is top notch across the board. the special effects are phenomenal with a perfect balance of practical and digital effects. the pacing is perfect along with masterful editing that effortlessly weaves between all the characters and new ones. the anticipation built up for the end fight is excellent as well and delivers. everyone should give this a watch.,positive
No Name,5.0,masterpiece. no more words required.,negative
No Name,4.5,as good as the first one. perfect writing and acting,positive
No Name,4.0,9/11 reference - light 8/10,positive
No Name,5.0,this movie is amazing!!   i am a lifelong fan of tolkien and this is a 90%+ wow!!,positive
No Name,5.0,"the best movie ever made! with the best directing from peter jackson! plus the best editing ever done in a movie! also, the best movie costumes ever designed! as well as the best makeup and hairstyling ever done in a movie! not to mention the best sound mixing ever done in a movie! not only that, but the best sound editing ever done in a movie! and the best visual effects ever done in a movie!",positive
No Name,5.0,"timeless movie! words can't even begin to describe how in love i am with this next chapter in the lord of the rings trilogy, this one was one of my favorites to watch while growing up and this one also seems to have some of the best laughs that the trilogy has to offer. the characters, the locations, the story line, the musical scores, the intensity in almost every scene, the magic, the battles both big and small, everything about this next big step in frodo's journey is so compelling and fantastically made. peter jackson is a complete genius! even the mysteries and questions that come from this one are very intriguing like what really happened to gandalf after his fall in the mines of moria and is he ever coming back, is there still hope left for middle earth as the one ring is taken closer to mordor and mount doom, can frodo and sam really trust gollum when they cross paths with him, what will happen next now that the fellowship of the ring is divided and split into separate groups, where is the next battle going to take place or even will the kingdom of rohan survive when they soon come under the line of fire and also will the memory of boromir still be kept alive after losing him in part 1 of the trilogy, the list of questions and mysteries continues to go on and it all makes the story even more compelling, captivating, intriguing and fascinating that you can never help just going back for more. if you haven't seen this sequel to the first film yet whether you've seen the first film already or not than you're missing out on something fantastic and completely mesmerizing, my sister and i will continue to watch this film long into our golden years and continue to love and treasure our favorite butt kicking boys and how amazingly they always work together, legolas still for me and aragorn still for my sister. even the actors behind the characters will continue to amaze us forever, from elijah wood to sean aston to billy boyd to ian mchellen to orlando bloom to viggo mortenson to miranda otto to bernard hill to christopher lee to liv tyler to john rhys-davis the list goes on and on and we are forever impressed by all of them and the hard work they put into these kind of films with peter jackson behind the whole wheel. after seeing the fellowship of the ring there's no doubt in my mind that you're going to love this sequel and all that it has to offer before the big and astounding conclusion in part 3, can anyone ever stop me from watching this film for the rest of my life no matter how old i get? no, not one and that is the truth for both me, my sister and our family!!!!!",positive
No Name,5.0,one of the most amazing piece of art ive ever seen,positive
No Name,5.0,one of the best movies ever made,positive
No Name,5.0,gran adaptación al cine del universo de tolkien. es muy fiel al canon aunque tomando las licencias justas para adaptarlo al cine,neutral
No Name,5.0,this is literally the best movie of all time.,positive
No Name,5.0,amazing movie! the actors are great and the cgi is good.,positive
No Name,5.0,new era of midle age movies!,positive
No Name,5.0,one of the greatest sequels i ever watched in my life. the story is just too good to be true. the movie alone is more goated. i will never forget this and it is clearly a must watch!,positive
No Name,5.0,"de lo mejor en la historia del cine, una historia maravillosa que fue muy bien llevada a la pantalla",neutral
No Name,5.0,"uma obra prima do cinema, uma verdadeira obra de arte que envelheceu bem.... dificilmente alguem fará algo no mesmo nivel.",neutral
No Name,4.5,great cast. great adaptation. great cgi. i think gollum is the show stealer!,positive
No Name,5.0,i can't recall how many times i've watched this movie but whenever it plays on tv i don't care if i have school or work the next day.,positive
No Name,5.0,over the top even after 20 years!,positive
No Name,5.0,"una autentica joya. acción, actuaciones, efectos visuales, música, escenografía, vestuario y maquillaje perfectos. la cuspide del cine de fantasía. y si ves la versión extendida es aun mejor.",neutral
No Name,4.0,loved it.  enjoyed watching the books come to life.,positive
No Name,5.0,"rohirrim! perfection - middle-earth as it should be. after so many years this movie and the whole trilogy, rewatched one 1000 times and still my favourites by far. thank you, peter jackson and jrr tolkien.",positive
No Name,5.0,helms deep is perhaps my favorite movie scene of all time. such a great movie in such a great series. after forcing myself through rings of power i have a new appreciation for this movie and trilogy,positive
No Name,4.5,"it's very long, buts it's still very good.",positive
No Name,5.0,even better than the fellowship and the fellowship is almost perfect. why couldn't they have a decent writer to work on the rings of power like they did for this?,positive
No Name,3.5,"the technically flawless second edition of the lord of the rings trilogy is the best representation of the middle earth world available. in this grand conflict between good and evil, the characters offer the audience a lot to cling onto as well. in this episode, frodo and sam continue their search for moldor in order to destroy the ring, and they are using technology to follow gollum, who is portrayed by andy serkis. we follow a few hobbits and their tree companions, a few other fellowship members as they attempt to aid gondor in fending off its foes, and the ascent of the wizard of gondorf in a few of the side stories. the stories all flow together and have the same good against evil theme.",positive
No Name,5.0,"best movie, for ever and ever",positive
No Name,5.0,"it's my least favourite of the three, but as far as trilogies go this should be considered the perfect second installment.",positive
No Name,5.0,the battle for helm's deep stands as one of the most exiting battle scenes ever!,positive
No Name,5.0,"the lord of the rings: the two towers is an epic sequel to an epic predecessor, and takes our favorite characters into a new adventure riddled with incredible action and memorable moments.",positive
No Name,3.5,"too many changes from the book. important characteristics of important characters are either changed or forgotten. and gimli, one of the most formidable warriors of middle earth is constantly made to be the butt of jokes.",positive
No Name,5.0,seen in theaters at 7 pm and left at 11:30 pm. worth it.,positive
No Name,5.0,filme inesquecível! adaptação quase perfeita,neutral
No Name,5.0,a classic. fantasy at its finest.,positive
No Name,5.0,best trilogy of all time!,positive
No Name,5.0,best of movies/tv series collection,positive
Christian Lindke,5.0,the lord of the rings trilogy is a cinematic classic with the two towers as a key entry in the series. the extended version adds some wonderful moments.,positive
Megan,5.0,still a great movie after all these years!,positive
No Name,5.0,epic timeless movie. great composing of music and screen.,positive
No Name,5.0,"excelente, mereceu todos prêmios que ganhou.",neutral
No Name,5.0,a great sequel to the trilogy. tolkien would be proud,positive
No Name,5.0,"this is probably my favorite movie out of the 3. its awesome to see a human, dwarf , and elf in the original rpg party. lol",positive
No Name,4.5,the worst of the trilogy in my personal opinion. still an absolute masterpiece though.,negative
No Name,5.0,an amazing classic. one of the greatest epic adventures of all time.,positive
No Name,5.0,arguably the best tolkien project ever made. the battles are epic and the character work is second to none. great directing and writing. very few flaws with pacing being the only thing that could have improved but not sure it actually would make the movie better.,positive
No Name,5.0,"it's hard to believe, given how great the 1st movie in the trilogy was, that there was no drop off in quality in the 2nd film, but there wasn't. it's every bit as good as the fellowship of the ring with the added bonus of the greatest battle scene [helm's deep] in cinematic history.",positive
No Name,5.0,"very good movie, with an ending that leaves everyone very emotional, with a great story it is difficult to go wrong.",positive
No Name,5.0,"i had my doubts peter jackson could maintain the cinematic excellence and storytelling brilliance in this second installment of the lord of the rings trilogy, but he does, introducing more characters, weaving in the lore, and keeping up the pace. after this film, i knew without a doubt this trilogy was the greatest in movie history.",positive
No Name,5.0,"best trilogy...this second one is my favorite, especially the extended version with the ents(trees)",positive
No Name,5.0,the movie was amazing an epic of its time which has stood the test of time,positive
No Name,4.5,"beautiful and some really touching moments. not as close to perfection as the other two, but a must-see nonetheless.",positive
No Name,5.0,"hermosa pelicula, la batalla del abismo de helm es sin dudas mi favorita de la trilogia",neutral
No Name,5.0,"i loved the two towers.  the opening scene with gandalf and the balrog was incredible film making.  really great film.  there was just a couple of things that annoyed me, but for the most part... 5 stars.",positive
No Name,5.0,"каждая из частей этого фильма хороша по-своему. эта хороша тем, что совместили и динамические сцены сражения за хельмову падь, и смогли ненудно показать медлительных энтов.)",neutral
No Name,5.0,although they added elves at the battle of helm's deep this is still 5* movie,neutral
No Name,5.0,each movie keeps getting better!,positive
No Name,5.0,it's just amazing. the good old times where content was not destroyed 'woke' politics,positive
No Name,5.0,another wonderful adaptation. a few gripes with regards deviations from the book. but overall 5*,positive
No Name,5.0,masterpiece of film making,neutral
No Name,5.0,"the original, the best, the only",positive
No Name,5.0,best trilogy ever! it's a shame hollywood is compelled to ruin tolkein's work.,positive
No Name,5.0,"watch the extended version, it's even better.",positive
No Name,5.0,the live-action film i've seen more times than anything else... and for good reason.,positive
No Name,5.0,"my favorite movie, i see it every year.",positive
No Name,5.0,third best movie ever made.,positive
No Name,5.0,epic! the only true visualisation of lotr ! my favourite film ever,positive
No Name,5.0,"beautiful adaptation.   faithful to the books!  loaded with action and incredible special effects.  sure they made the compromises, but overall it sticks to the originals and provide a very good view of the i imagined while reading the stories.",positive
No Name,4.5,un film qui vous coupe le souffle et qui vous entraine dans un monde fantastique. les films de la trilogie sont à voir en rafale :),positive
No Name,5.0,improving on its errors in every way possible. the lord of the rings the two towers is a perfectly paced film with its spectacular performance especially gollum and his cgi capture.,positive
No Name,5.0,the second part is at the same time the second best part of the trillogy and thus also a masterpiece that is unparalleled!,positive
No Name,5.0,i still watch the lotr trilogy at least once a year. absolutely brilliant trilogy!,positive
No Name,5.0,"what a fantastic movie.  from start to finish the movie captivates you in the moment. the cgi editing is on point, the acting is stellar, and pace of the movie moved very well.",positive
No Name,5.0,"a film for the generations! highly complimentary to the books, and represents everything the new rubbish rings of power isn't.",positive
No Name,5.0,"i always thought this would be impossible to make in to a film. somehow, jackson made it work. brilliant middle movie to the greatest fantasy films ever made.",positive
No Name,4.5,| ratings categories | characters (9.5/10) cinematography (10/10) plot (10/10) acting (8/10) pacing (9.5/10) 94%,neutral
No Name,5.0,masterpiece. my second favourite lotr film.,neutral
No Name,5.0,"how do you judge a great movie? every time you flip by it on the tv, you stop to watch it - even though you own the dvd and can stream it for free.",positive
No Name,5.0,a must see to anyone who respect themselves,neutral
No Name,5.0,"my personal favourite of the trilogy i do love all three films of the lord of the rings trilogy, all are visually stunning with wonderful music and strong narratives. the two towers is my personal favourite of the three for several reasons. for one thing it is less talky than fellowship of the ring, and the pace is a little more secure here. also the final battle is just breathtaking in the action, direction and in its scope, and very compelling and epic. and some of the characters are developed more here than they were in fellowship of the ring primarily frodo and aragorn, who were played very well there but a little bland in comparison to here.  when it comes to the scope the two towers is possibly the biggest in the trilogy. the cinematography is one of the strongest assets, while the scenery, costumes, lighting and make up(the orcs look amazing) are all gorgeous. you can tell a lot of effort went into this and it showed. the music is also darker and perhaps more complex, the story is richer and compelling and the dialogue is thought provoking. people may disagree, but i think the two towers is the best directed of the trilogy too.  the acting is very good. elijah wood is likable enough with a stronger-written character, while sean astin's bumbling persona suits sam really well. viggo mortensson is as strong and charismatic as ever. ian mckellen, christopher lee and bernard hill are also perfectly cast, but the real revelation in my view with this movie is gollum. here gollum is designed superbly, and andy serkis's performance is absolutely phenomenal and oscar-nod worthy.  in conclusion, a fine film and for me my personal favourite of the trilogy. 10/10",positive
No Name,5.0,"i took five days to watch this movie because it's so long, but it was worth it. i am now starting to read the books, we'll see how faithfull this movie actually is, but for now, it is great.",positive
No Name,5.0,"this broadens the scope of the world created by tolkien, allowing for the full breadth of the emotions and underlying gravitas of everything that revolves it",positive
No Name,4.5,"yeah, this is better than cats.",positive
No Name,1.0,"peter jackson takes the original narrative, strips it down to its bare bones, and fills in the rest of the story with his own ideas that do not reflect the original story in any way; i'm glad tolkien isn't alive to witness such a massacre.",positive
No Name,5.0,the best movies and series of all time.,positive
No Name,5.0,"""the lord of the rings: the two towers"" is an incredible movie realised by peter jackson. it's a fantasy film. he was written by peter jackson and fran walsh. the soundtrack was composed by howard shore. the film was realised in 2002. the main actors are elijah wood, viggo mortensen and ian mckellen.  ""the two towers"" follows the continuing quest of frodo and the fellowship to destroy the one ring. frodo and sam discover they are being followed by the mysterious gollum. aragorn, the elf archer legolas, and gimli the dwarf encounter the besieged rohan kingdom, whose once great king theoden has fallen under saruman's deadly spell. ""the two towers"" received 75 nominations, 65 wins with 6 academy awards.  the acting is realistic and outstanding. the screenplay is very enigmatic and entertaining. i find the soundtrack beautiful and gripping. the atmosphere is epic and manipulative.   for me, this film is a truly great piece of filmmaking. also, i give this film a 5 !",positive
No Name,5.0,completely outstanding movie! the writing is excellently done and the stakes have gone up drastically from the first installment.,positive
No Name,5.0,"this is my favorite of the trilogy. i love how they divided the characters up so that they can grow stronger relationships with one another. and also making them the focus and we focus on how they grow, change, and become more likeable. it's a little harder to grow your characters when they are all together. some movies succeed at that and some fail. but peter jackson played a genius move by having them split up in order to focus on some more. there is more action in this one and i loved that. the battle for helms deep wasn't just a minute and i liked that because it's a big thing that happened. and i was intrigued through and through. gollum i think was properly introduced in this movie. the adventure advanced really well compared to the others. the other movies have great adventure but i like this one a little more. if i had to critique one thing, i think they spent a little to much time with rohan. some of it was engaging but after a while i think they should've moved on. in the first movie it made sense because they had to help the king but after a while i felt like they should've moved on. the acting was great and i think if you loved the first you'll love this one.",positive
No Name,5.0,always going to be the best in my book!,positive
No Name,5.0,"i can't believe i am just now finding out about this series, it is so amazing!",positive
No Name,5.0,this is my favorite in the trilogy!,positive
No Name,5.0,absolute masterpiece <3,positive
No Name,5.0,"two towers did a fantastic job following up fellowship. this movie separates our ring bearing group and allows them to have their own journeys simultaneously, and juggles it well. near perfect movie and great 2nd part of the greatest trilogy of all time!",positive
No Name,5.0,"the two towers is still an absolutely fantastic movie and is nearly perfect, but i think that fellowship of the ring is just a little bit better.  gollum is obviously an absolute scene stealer every single time that he is on screen.  the final battle in helm's deep is grand and fantastical as well as emotional and sometimes comedic.  just an overall amazing film and a great follow-up to the first.",positive
No Name,4.5,"although all three of the movies are really good, two towers is still my third favorite one. it's still a very good film. in many aspects, it improves upon the first film. there are obvious new characters and locations, there is much more cgi and the battle scenes get much bigger. the battle of helm's deep is just truly epic and well choreographed.  i must say, gollum is exceptional. he was a huge technical achievement in 2002. his character is meant to be a villain, yet he is very sympathetic. and yes, ""my precious!"" is one of the best lines of this century. the two towers also has all the qualities that make up most good second films in a trilogy. it ends in a point where the heroes are at danger or have lost. this will make their victory in the final movie much stronger. frodo and sam are in danger by the end as they have teamed up with an untrustworthy ally, gollum.  honestly it is very hard to compare all the three movies and everyone might have their favorite because all three of them are amazing. even though this is the weaker one it is still one of the best films of the 2000s. it really shows what a great trilogy this is. everything great about the first film is still there here which is part of what makes it such a good sequel.",positive
No Name,5.0,best trilogy of all time!!!,positive
No Name,4.5,"the scope gets bigger, the stakes are higher, in other words, the spectacular second part grants a thrilling viewing experience. it just flows perfectly and it never stops; it benefits so much from the long runtime. the epic battle of helms deep tops the movie exquisitely, setting the bar high for the final.",positive
No Name,5.0,"i think this holds the #3 spot of the trilogy only because it is the bridge b/w the beginning and the end... obviously still an amazing movie, highly recommend!!!",positive
No Name,4.5,"best of the trilogy (but not by a long shot). mostly because of andy serkis, we saw a darn lot of him in this movie and it was completely necessary for this films success. i highly recommend  watching the two part extended version. trust me, once you watch it, you will never want to watch the original again.",positive
No Name,5.0,"the most underrated film in the trilogy, simply because the others are so good. it is a testament to the series' quality that the movie containing the battle of helm's deep is the least beloved.",positive
No Name,5.0,great spectacular of a film great battle scenes my favourite of the trilogy  . great cast,positive
No Name,5.0,"the second installment in the lord of the rings franchise proves just as, if not more, incredible than fellowship.  andy serkis, elijah wood, and sean astin are enthralling as the three hobbits (one heroic, one corrupted, and one working in the direction of the latter), and ian mckellan and viggo mortensen outshine nearly every other performance in the history of cinema.  epic battles and heartfelt dialogue capture the exact reason that i go to watch movies.",positive
No Name,5.0,"probably my favourite of the trilogy, the battle scenes and storyline with all the characters, outstanding and watched 20+ times.. can't go wrong",neutral
No Name,5.0,best trilogy ever!!!,positive
No Name,5.0,"perhaps of the best movie of all time, this movie has so much character development, so much good scenery and so much good in general. the battle scene is the best battle scene you shall ever see, there is absolutely nothing to complain about. no flaws. this movie should be 100% rating. another point: this movie changes barely anything from the beloved books. great movie",positive
No Name,5.0,peak filmmaking - just an unbelievable experience that can’t be contained in the screen and bursts out into the room.,negative
No Name,4.5,"amazing film again. slight, just slight drop off compared to the other two films. but fantastic battle scenes and battle of helms deep was amazing. great character development of frodo, sam, gollum etc. slower paced at the beginning to get the story set up properly. but still amazing.",positive
No Name,5.0,"although this is my least favorite of the trilogy, it remains my 3. favourite movie of all time. it features one of the best battles of this century.",positive
No Name,5.0,the battle of helms deep is still intense after 20 years!,positive
No Name,5.0,"this movie perfectly brings the atmosphere from the book to the watchers! it's at the same time touching, has perfectly planned action and an encouraging message for all who feel hopeless.",positive
No Name,4.5,"number two, lets get it!  wow this cinematography. i mean wow. it is so simple yet so gorgeous and the colors always match so perfectly in every scene. a marvelous film to look at and very admirable camera work across the board. the transitions in-between scenes, the shift in colors, my word it's gorgeous. i can't stop saying that, this cinematography is absolutely gorgeous.  the vfx are stunning! gollem is horrifying and the moving trees look so real… something hard to come by when you're making an inanimate object a living being.  and can we talk about this acting?? not really from legolas… but everyone else is soooo good. i love the characters of aragorn and gimli. phenomenal actors (viggo in specific) and great characters that they're portraying!  the goosebumps that this score gives me is unmatched by any other ost. like it is just so beautiful and intense and i love it, i could listen to it forever.  there are quite a few times where i found myself sitting there during a conversation wondering what in the world did this add to the story? and most of them, the answer is nothing. no wonder the film is 3 hours long!  short review on this one. loved all the action, loved the music and the dramatic camera work. far surpasses the first. insanely excited for the return of the king!  is it really a fight scene if there's not a wilhelm scream? so unnecessary yet so crucial.",positive
No Name,5.0,rather fabulous. one of the very greatest movies of all time. i suspect this will be one of the most watched movies again as fans cleanse their soul from amazon.,positive
No Name,4.5,characters (9.5/10) cinematography (10/10) plot (10/10) acting (8/10) pacing (9.5/10) 94%,neutral
No Name,4.0,the battle-heavy middle chapter doesn't quite live up to its superlative predecessor but is still a great adaptation.  immersive and epic in all the right ways.,positive
No Name,5.0,one of the greatest movies of all time.,positive
No Name,5.0,"best trilogy ever, extended edition is great",positive
No Name,5.0,the best movie of the trilogy.,positive
No Name,4.5,"the two towers progresses the epic with the same charm, feel, beauty, and grandeur. a satisfying watch that intertwines each arc with ease.",positive
No Name,4.0,"a perfect continuation of the story, characters develop and sets up a final chapter you are begging to see.",positive
No Name,5.0,"best sequel of all times, wow!!!",positive
No Name,4.5,"being a purist who's read the book at least 15 times, i might not be able to give anything related to it five stars, but this film comes as close as anything probably ever will. there are some scenes that are so astounding as to boggle the mind. the acting is mostly perfect, and the story is rousing and emotionally resonant. i give is 95%, just like the other two installments. it's a great achievement.",positive
No Name,0.5,"bit of a nonsense really, suits under 12s. poor plot points, horrible acting, and unnecessary scenes dropped in.",negative
No Name,5.0,simply the best movie !,positive
No Name,5.0,"though not as good as the original, ""the two towers"" is still a masterpiece that continues the journey of frodo, sam, aragorn, etc. with much more at stake, introducing new and memorable characters that are played perfectly due to the outstanding casting choices. the ending is very emotional, and ends off on yet another cliffhanger that keeps viewers excited to see the conclusion.",positive
No Name,4.0,not often does a trilogy hold up so well,neutral
No Name,5.0,"the story continues as frodo and sam reluctantly ally with villian gollum, (andy serkis in a cgi-fied but brilliant performance) aragorn and the others get unexpected new allies, a beloved character returns from the dead, and an epic battle at the helms deep stronghold (complete with rain) takes place. plus a skateboarding elf, and a cocky dwarf have an orc killing contest. it’s a really great second film, though it gets overlooked sometimes compared to the first and the third films.",positive
No Name,5.0,wonderful journey. it brings a new world to people.,positive
No Name,5.0,uno dei film migliori di sempre,neutral
No Name,5.0,"i've run out of good things to say about lotr, so i'm just going to do my due diligence and leave a 5-star review.  helms deep, the final scene/segue into the climax.  it's just perfect.",positive
No Name,5.0,"continues on from the first movie extremely well, sets the scenes for the amazing third instalment. battle for helms deep is theatrically portrayed absolutely brilliantly",positive
No Name,5.0,"in comparison to the other two lotr movies it lacks a bit of moment...the adaptation from the books is less good than in the first movie, the epicness and emotional impact less than in the thirs movie. still one of the greatest movies ever due to the impossibly good scenes/sets, the great story-writing and acting and the effects",positive
No Name,4.0,"filme extremamente bom, porém para mim esse fica um pouco arrastado.",neutral
No Name,5.0,one of the best movies of all time,positive
No Name,5.0,second greatest film of all time. just behind fellowship of the ring.,positive
No Name,5.0,"the strengths of the first movie didn't necessarily carry over to this one, but it was still fantastic in its own right with its own set of attributes that made it so. most notable by far were the film score, arguably the most memorable of the three movies, followed by the introduction of gollum and the revolutionary cgi quality that came with him. the flaws in this one have the benefit of being made much worse by their expansion in the third movie, that being the deus ex machina and frodo's transformation into a burdensome wuss, and even those could be considered more a gripe with the source material than the actual filmmakers. the final battle is truly something to behold here, both for its obvious high quality and for the endless series of lotr videogames with levels based on it.",positive
No Name,4.5,"[⭐️89%]  the second movie in the lord of the rings franchise, the two towers (2002) maintains the same quality as its predecessor as well as expanding upon it in other places such as the world and creatures.  as the fellowship is broken, the remaining former members are separated into smaller groups which actually allows for some development for characters, whether they are important like aragorn or more of a side character like pippin.  the two towers (2002) actually offers a lot more greater things than the fellowship of the ring (2001) with diving deeper into themes about the hypnosis the ring provides as well as some huge scale battles, however the pace is a lot slower and more dialogue heavy than its predecessor, which at points can be really long to sit through.  other than it's slower pace, the lord of the rings: the two towers (2002) provides yet another fantastic addition to the trilogy.",positive
No Name,0.5,half a star cause of sméagol…..,negative
No Name,4.0,"now this is how you make a sequel. the two towers not only gets us more invested with our characters. but adds more that are also likeable. it cranks up the action, the special effects, and story to make us want to know how it ends.",positive
No Name,3.0,honestly this isn’t that bad its actually really good but the other two are much better,positive
Cody,5.0,"i love the extended edition of lord of the rings, all of them. we unfortunately had to leave early due to the comfiness of the theatre chairs. didn't want to snore and disturb the other viewers.",negative
Michael C,5.0,"the two towers will always be worth a watch. the star cast of knighted sirs, ian mckellen, chris lee, elijah wood are all so emotive and brilliant. the picturesque imagery and raw evocative emotions of the human race are so beautifully portrayed and it deserved every single last oscar it won.",positive
No Name,5.0,"you can get better then the lord of the rings the two towers. the battle scenes are intense, entertaining and incredibly done, and the story is shown beautifully and extremely entertaining! i promise you you wont regret watching this movie! a must see. 100%",positive
No Name,4.5,"the two towers is probably my favourite of the books and the film is also fantastic. certain aspects are done perfectly; fangorn forest and the ents could not be better, and nor could the character of gollum. scenes involving gollum are certainly the best in the movie. other performances are also about as excellent as they could possibly be. main negative is that some of the battle scenes (particularly the one at helm's deep) go on longer than they need to. the aragorn and arwen scenes are really cringe, but i suppose they have to be there.",positive
No Name,4.0,"more compelling, action-packed, and gloriously epic than the first! plus, more captivating and treacherous characters in the mix!",positive
No Name,4.5,"split between frodo and sam on one hand and aragorn, legolas, and gimli on the other, there can be a bit of a pacing issue here. frodo and sam's side can be a little more boring, but there's certainly enough to keep you interested. sure, it can be dark, like its predecessor, but there's also triumph in it.",negative
No Name,4.0,"it's good, but has fewer interesting things happening than the other lotr",positive
No Name,4.5,"unlike the 3 installments of the hobbit which should never have been broken up into 3 movies,  lord of the rings each installment is worthy of 4 to 5 stars!",positive
No Name,4.5,"suffers from sophomore slump just a tad, but it's still brilliance.",negative
No Name,5.0,"another brilliant performance. this one strays a little further from the books, but not in a horrible way p",negative
Andrew K,5.0,great movie! love the book and this movie!,positive
No Name,5.0,"the two towers (like the rest of the lotr films) delivers great action, a perfect soundtrack, relatable characters, and an entertaining plot. it also brings the much needed relief for the tension set up in the fellowship of the ring. it's a fantastic movie in a fantastic franchise, however i like the other features in the trilogy better.",positive
No Name,4.5,it's hard make another one of the lord of the rings` saga with the same spirit of the first one but the two towers really did it. 9/10,positive
No Name,5.0,still the holder of best battle scene of all time.  best of the trilogy.,positive
No Name,5.0,continues where the fellowship started. beautiful movie.,positive
No Name,5.0,best movies of all time!,positive
No Name,5.0,this is in my opinion the best lor of the rings movie. gollum is such a good character,positive
