Name,Rating,Review
Date night movie watcher,1,"Slow to start, cinematography was way too dark, story was just boring with holes that didn't make sense. It was really terrible. We would have walked out but we had dinner reservations we needed to wait for so we stayed to see if it got better. Sadly, it didn't.  The only bright spot was Willem Dafoe who was kind of a comic relief which was off but slightly entertaining."
No Name,5,"Indredible settings and sound design make for a truly unsettling, haunted experience."
No Name,1,Not what I thought it would be. Sound visuals and performance was good but there was something missing that turned this movie into one of the most boring movies I have watched in a while
Kim,5,It was great all around!  Very suspenseful!
No Name,4.5,"Robert Eggers, tomo el cargo de un proyecto con mucha responsabilidad cinematográfica, de un proyecto clásico y de una adaptación de la novela ""Dracula"". Lo hizo muy bien y me quedo satisfecho con esta experiencia ""Nosferatu""."
Ronnie C,2.5,stylish but too long and drawn out
Aaron,5,An absolute masterpiece!
Jonathan,5,Brilliant adaptation of Bram Stokers classic. Artistically filmed with stellar performances. One of the best movies all year. Also I believe this to be Skarsgards best performance.
No Name,5,Just a Great film all the way around. Great acting and directing. Classic story.
paul m,4,"Great drama - not as scary or jump-scary as I thought it might be. A very good, dark, drama."
Zinnia G,2.5,I didnt care for all gore. Some of the details were not necessary.
Jaz,0.5,"I did not like this movie at all, neither did my best friend, nor did the woman we met in the bathroom on the way out of the theatre - who said she was also disappointed by the movie. I got a very different idea of what this movie was going to be like before watching it, I thought it would be more of a dark romantic dry comedy with some gore. But it was literally disgusting and offensive to watch, I could not recommend it any less to anyone who has a common decency and nature. So disturbing. To some points, the acting was great (almost too great) and the way they actually filmed the movie was impressive and thoughtful within the scenes. The plotline and the execution of it left much to be desired. The costumes and dialogue was fantastic, but some of the only redeeming qualities of the film."
Christen J,1,"Boring, had very little story line, one of us fell asleep"
Kelsey,1,Horrible!!! I’d give it negative stars if I could!
Facebook U,2.5,Movie fell flat. Overacted and cheesy dialogue.
No Name,1.5,"I was looking forward to this and wanted to like it, but as I was watching I kept wondering when it would be done. There were parts that felt like a bad acid trip. The story felt disjointed. The scenery, sets, and costumes were lovely. It really did feel like a movie from the 1930s. The character of Ellen was grating and unsympathetic. The movie as a whole was too long and all I felt was relief when it was finally over."
Sandee,2,"Movie was to long, to many story lines and Nosferatu was hard to understand at times. His actual storyline was confusing until the end and the best part was the last scene of the movie."
Maeghan,1,worst piece of hot garbage ive ever watched
No Name,2.5,"The new release of Nosferatu seems a bit dark.  I was looking forward to watching this new release, but,  I prefer the 1979  movie, Nosferatu The Vampyre directed by Werner Herzog"
No Name,4.5,"This film was amazing to watch, I really don't knew it would be so fantastic, Bill Skarsgård did an amazing role as Count Orlok, I definitely could see this film once more."
No Name,2,"I really enjoyed the cinematography and the historical setting, but the storyline was too slow and boring for me."
Emily B,3,"It's beautifully filmed with lots of stark imagery. Unfortunately,  it felt muddled through the middle with some really slow parts."
Rhonda K,3,"Picture was too dark, couldn’t see what was happening half the time."
No Name,0.5,Felt about as scary as a 1920s horror movie with stupid shadows moving across the screen. Also unnecessarily grotesque. We left the theater wishing we could have that time back.
No Name,0.5,"The theming and set time and place is beautiful and takes your breath away. Sadly, while there were such well accomplished names in this movie, it was a let down. Too much unneeded nude scenes, that did not contribute to the point of the scene, but to shock the viewer. Storyline, was slow in developing, and even though there were moments that lit up the movie, they were quickly diminished but the slow plot. Dafoe did lighten up the movie at multiple points, but there is just soo much he could do. The thing that did annoy me, was the Scandinavian accent of count Orlok, no wonder though, but still, it felt out of place, even if it was haunting to hear."
No Name,3.5,"This movie is all about atmospheric vibes, which I loved. Story was slow and methodical, but I was interested throughout. Ending felt a little abrupt."
No Name,4.5,"Me tomó mucho tiempo, tal vez desde The Lighthouse, poder decir que una película de terror es la mejor experiencia del año. Nosferatu de Robert Eggers es más de lo que esperé y de lo que podría esperar del nuevo maestro del cine de terror. Definitivamente, si bien no es perfecta, se acerca a lo mejor de su género."
Zoli,3,"The acting was largely stilted , the dailogue who-so. 
I enjoyed the cinematography."
No Name,5,"Visually compelling, outstanding score and very good acting!"
No Name,5,"This is easily one of my top 3 favorite movies of all time. I had seen it twice in theaters so far and just can't get over how amazing the scene transitions, acting and just general vibe of the movie. Amazing."
No Name,1,"Would not recommended! I love vampire films but the voice was doing way too much. I found it very distracting and couldn’t take the film seriously at all because of it. The cinematography was very good but that’s about it tbh…. 
Had so much potential. Did not meet it"
No Name,1.5,"The visuals are great, and the actors’ talent speak for itself, however the plot of the story ruins the whole experience.
Putting aside the flaws in the storyline, if one wanted to write about this horror movie in a magazine, the title for it would be - Nosferatu, lustful vampire rages in Germany."
No Name,3,Same old storyline and hammy. A few jump scares
Ann O,0.5,"Horrible, horrible horrible"
Pimpollo,5,"Great sound, visuals, performances, costumes. Mostly empty theater."
customer,0.5,"I thought the movie was boring, too loud with the music, and too much nudity and too mucg graphic sex scenes in it. Wasn't what I thought it was going to be."
Joe,3,The setting for the movie was amazing but there was something missing about it. All the actors had great performances but the substance of the plot had a lot to be desired. Bram Stoker's Dracula 1993 2.0.
Devante,0.5,Dreadfully lack luster storyline! I had never walked out on a movie before walking out of this one.
No Name,1,"This flick was so boring we walked out before it was over. Repetitive, unnecessarily gross, seemed to lean on special effects. Dull, don't bother."
Dave,4,"Enjoyed the classic horror and suspense.  It was not gory, but the effects and makeup were astounding.  The wardrobe was beautifully done and I normally don't care about that.  The actors were uterly convincing.  I would have rated it higher but in a nearly empty cinema a guy came in late fell asleep and snored.  Had to wake him up several times."
No Name,4.5,"Compared to the 1922 and 1979 versions, Eggers' version of Nosferatu is scarier and sexier. Arguably the best portrayal of Nosferatu as an undead beast, filled with beautiful yet grim shots that linger throughout the entire film."
Joshua L,4,"Thought provoking film making . I have it 4 stars as its not a film I can invite everyone to see necessarily . I love how gothic and dark the mood is . The primal /sexual tension and expression of emotions is powerful in this film . I neve watched the original Nosferatu , so I was pleased with this films take on the vampires strengths and weaknesses ."
Kristopher F,0.5,"Awful! So, so boring!"
Shandi  C,5,"A beautiful slow burn, dread from beginning to end."
No Name,1,"Sorry, I simply cannot comprehend all the positive reviews and a Tomato Rating of 85%?!!!

Try to imagine a film worse than Nosferatu.  Spoiler alert:  you CAN’T!

This is one of the most poorly written, cliche-laden films I have ever seen. It also features several hilarious way over the top performances where actors appear to fake eye rolling seizures *so*ludicrously hammy that people in the audience erupted in laughter several times  (one person even threw paper at the screen!).

The dialogue seems like it was written by 9th - 11th graders with gems like ""a FORCE worse than EVIL!""
""You're a Villain"" and tons of manic, panicked characters running around literally jumping ""to and fro"" yelling ""He's coming! He's coming!""

Truly one of the slowest-moving, most dull plodding films I have ever seen. One can't help but feel bad for the actors. 

This film adds nothing new to the canon (other than a vampire that looks vaguely like a Carpathian version of “Frank Zappa”.)

Save your money and see any one of the countless better versions of this same story, which most adults have probably already seen at least 7 times.
Oh...and it just kind of ""ends""! (Not that you’re even paying attention at the end, but just sayin')

You’ll laugh out loud, but sadly, this is not a comedy."
No Name,4,"It's a classic horror film set in the 18th century. 

Hats off to Robert Eggers and the crew; they did a marvellous job with the production. 

While the film runs for a little over two hours, which is quite long, A 1 hour 30 minute film would have been more enjoyable.

I highly recommend horror fans watch it on the big screen."
No Name,5,"This was almost or is a masterpiece. The acting, lighting EVERYTHING was done soooo well! Minus the time traveling/instant transmission I habe no complaints. I wanna watch this again to relive the AMAZING ACTING! THIS IS A MUST WATCH!"
No Name,5,"The type of movie you enjoy if you appreciate Victorian era horror, detailed research of historical accuracy, theatrical acting, and thematic horror rather than jump scares. A wonderful adaptation of THE classic vampire story taking the creature back to its folklore roots. Robert Eggers creates yet another horror masterpiece. If you write a review about Bram Stokers Dracula from Francis Ford Coppola being better than this while citing bad acting as the reason, you need to rewatch and pay closer attention to Keanu Reeves. Every performance in this movie is better than his performance in that movie and I’m a Reeves fan!"
Brandon E,4,"Despite a long runtime and some pacing issues, Nosferatu is a rich, rewarding horror movie that honors the original film and builds upon that foundation. As expected, Eggers builds an immersive experience for us, and I was impressed by the set design, costume design, and atmosphere throughout the movie. The cast was wonderful and there are some genuinely horrifying moments that were jarring and sudden which was an aspect I really loved about The Witch. Skarsgård and DaFoe were both brilliant. Recommended"
Brian L,1,"The storyline was slow, plodding , and poor.  I thought for the level of actors that they had the acting was actually very deliberate, unimaginative, and inadequate. This is the first movie in over decades of movie watching that I have ever walked out on."
No Name,2,"As soon as I found out about the release of this film, I was expecting something better. Overall, the film is not bad, but I would not recommend watching it and would rather recommend the 1922 film. What I didn't like: 
1. There are a lot of sex scenes and naked bodies, which in general are not needed for this film, I can only single out the scene at the end as a “ritual”, but basically this is not needed for the film.2. Not really a minus, but something that I personally don’t like, it’s like I watched a big theater show, there’s no feeling of being in a movie, the actors played well, but it’s a theater and not a movie3. There are scenes that are worse than in the 1922 film. Perhaps you may consider me wrong in terms of the fact that I compare the original film and this one, but it’s worth looking at it from the other side, why do I think the 1922 film is better? It's worth thinking about. I won't say specific scenes because it will be too long, but they are there.

Finally, I want to say that this film upset me, I wanted to watch a terrifying film that conveys the spirit of Nosferatu, but I watched something else, it could have been better."
No Name,3,"The visuals and acting were great, but the plot was so similar to Dracula without being Dracula it made it feel predictable, and you didn't really feel like these characters were real people save for the one guy you're apparently supposed to dislike, because the story doesn't flesh them out beyond their architype"
MICHAEL H,1,Overacting.  Sex scenes were unnecessary and in bad taste.  I had hoped for a classic horror story.  Instead of scary it was laughable.  A great cast and  filmed well but poorly executed.  What a shame.
No Name,1.5,The only thing worse than the story was the atrocious acting! Giving it one star for the sheer comedic painfulness.
Bill,4,"Great movie, slow at times."
No Name,1,Overhyped - what a wast of time. It looks amazing but that’s it.  Confused screenwriting and wooden dialogue performed by constantly trembling actors.
No Name,1,Cinematography and costumes were great but it’s one of the worst movies I’ve ever seen. Sloppy and meandering.
Ron,2.5,"Overall a cool vampire story following the footsteps of the original but it was a bit boring, slow and corny at times. The voice of Count Orloc was distracting and hard to understand at times."
No Name,1,"Slow and very boring. Upset I watched the whole film and didn't leave halfway through

Cinematography and acting by some of the main cast was good, but not enough to make this a worthwhile watch."
Thomas,2,Decent remake of the old silent movie. Might be worth waiting to watch it on TV.
No Name,0.5,The movie was boring
No Name,4,"Classic horror film. Period piece. Great sets, acting, and special effects. 

A bit long, over 2 hours. Could have pulled out 15 to 30 minutes and not missed a beat.

That being said I really enjoyed the movie, and interesting mix of an old classic with modern gore. Nosferatu may have raised the bar on Dracula movies to a new height.

A must see for horror fans."
No Name,1.5,Didn’t live up to expectations.  Too many disjointed parts. The beast was a nasty piece. Needed more than just a nasty beast though. The heroine was very good. Very disappointing.
mindy d,3.5,Great movie!!!!Just kinda long
No Name,2,"Was one of the few movies I felt like leaving the cinema 

1st hour was so slow, everything happened in the last 30 minutes 

Was nothing that we’ve not seen before when Lee played Dracula"
ammar S,5,very eeri feel to this film with some phenomenal acting as well as cinematography.
No Name,2,"Excellent cinematography and solid performances from most of the actors. Unfortunately not an original take on an old tale and there was a lack of depth to the whole thing,. I think I would have enjoyed it nore if it were less long, but an hour in I found myself bored and looking at my watch."
Ryan Garrison,2,Way too long. And is missing the best parts of the Bram Stokers novel.
No Name,3.5,"The visuals were stunning. The sound effects kept you at the edge of your seat. Orlock's breathing, the way he spoke, the poetic dialogue set the mood perfectly.

The ending however wasn't my favorite. Just because I don't find it believable that Orlock could be so dumb after having been a vampire so long."
Montie B,2,Very few redeeming qualities other than the cast was great but the movie failed to live up to Bram Stokers Dracula although it most likely was never intended to.  It loosely follows Bram Stokers Dracula and once you watch it about the only thing you come away with is understanding why the original was banned for copyright infringement.  The story was similar but the names were changed to protect those guilty of a bad knockoff.
Wyatt,4,"Amazing cinematography and shots, a great story, loved how the characters spoke like they were in the 1800s. Loved the sets, Nosferatu was great, Dafoe was great, superb acting all around. Leaves a little to be desired but still is overall a breath of fresh air and terrific"
No Name,5,"An instant classic. Disturbing, scary, intriguing and a pure cinema experience! Bravo!"
Lalo Preciado,4,It was ok. Could use more explanation
teri,4.5,I know the way it was shot. In the storyline was the same but better and it kept you feeling like you were at a vampire movie. Well done.
Steven G,1,very confusing movie. i didn’t know what was going on in the movie.
No Name,1.5,The first 45mins of the movie had me invested. Lily Depps 70th seizure had me check out early. Anticlimactic ending and super awkward and forced sex scenes. The entire theatre giggled everytime Ellen started convulsing. Wait for it to hit netflix dont waste your money.
No Name,0.5,"The film is a bad remake of Dracula. If u know the drac story: u will see it here again. They only changed the names of the characters: but it's the exact same drac story step by tedious step. 

I was planning on walking out before the middle of the movie: but I was invited...would have been rude. 

I can't recommend it to no one knowing it's a knockoff of the original story.

The original 1922 film was really scary. 

But this one: 5 thumbs down 👎"
Lucas,5,"A very rare case nowadays where a movie genuinely gave me tingles for its eerie settings, vibe, and shots. Also a very well acted and even vocal performances mainly by Lilly-Rose, Nicholas, and Bill."
Rhonda S,5,"This was a great movie!
I loved the way it was filmed, the atmosphere and everything about it.  The music was also perfectly balanced to the mood of the movie."
No Name,5,"A lot of people might not like this movie because they are used to comic book movies with a lot of action and little thinking. But Nosferatu is an amazing film that made me think for a few days about how well the film was shot, the great plot and acting. Nosferatu's voice is legendary. I am going to see it again this week."
Galilea,4,Acting was great but predictable.
No Name,5,Masterfully shot and stays true to the spirit of the source material that inspired it. I have seen some complaints that it is slow. But in truth this is not meant to be an edge of your seat horror thriller but in many ways it is more a gothic romance with horror elements. The pacing while probably somewhat jarring to some modern audiences is well within the theme of the original film and honors it while also adding its own unique elements. I expect this films stature to rise in the coming years.
babyness L,5,Excellent! Lily’s performance was amazing along with the rest of the cast. Loved the ending but sad.
Josh,4,A little bland- but a true rendition of Stolker’s original sorrow
No Name,5,"I'm always drawn to period pieces, knew it would be great from the trailers, and it didn't disappoint. Very intense and scary but excellent all around. Haven't seen the original since a cinema college course decades ago, will definitely have to re-watch that version too."
Max Bryant,3,"Great looking visuals and each cast member was very good.. The movie was okay bordering good in many parts. The story was slow in spots and had several moments of me questioning how ""that"" could possibly of  happened..
If you are a fan of the original and even Lugosi's Dracula you should see it. Then make your.own comparisons and opinions."
Patricia,5,Id like movies to be physically lighter.  The dark makes it hard to aee
MotoRacer,4,This is one of those rare movies that doesn't quite fit into its genre.  it's not a horror movie...  it's a horror experience. Not slasher scares but truly unsettling and unnerving.  Hard to recommend but it is delightfully dreadful.
Jared D,4.5,The movie starts off slow but once it picks up it stays interesting. Some scenes were just the right level of disturbing I needed to see. The acting was great too. It was well worth it to watch.
Lestat de Lioncourt,5,Captures Dracula exactly as he was envisioned!!!
Jorge A,0.5,I will never get 2hrs of my life back.
No Name,2.5,"Com base no que eu vi ao decorrer do filme que eles não conseguiram o suficiente para o terror da qual esse Vampiro expressa no filme de 1928, mas concordo que foi elaborado e deu ar de esperança para o terror gótico, não é ruim, mas deveria ser melhor com tamanho orçamento"
No Name,1,Like a box of rocks.DUMB!!!
No Name,2.5,Went to the bathroom towards the end and did go back.
Chris,3,"Very cinematic, but kind of slow."
brian g,2,"The story as ok, dialogue was troublesome, but the cinematic elements were beautiful"
Tim Reichard,0.5,"Not really scary. Nosferatu, the monster was goofy looking with a big mustache.  Kind of made the whole thing look silly."
No Name,3,"Convulsing, eye rolling, rats… the pinnacle of originality"
Jeff L,3,"Not half a scary as the original. Too long and needed better editing.  Movie never draws you in. Some of the scenes needed better direction. Not terrible, not great."
Eric,4,"The movies was great , could had a little bit more of action but the acting was on point."
Lolani F,4.5,"Very much enjoyed it.  Yes, it is a “slow” start, but it made sense to me. The first act sets up just what Count Olag/Nosferatu is capable of, and I felt a slowly growing sense of dread and intensity the whole film through. Will definitely watch again once it’s out on disc."
No Name,2.5,"It is a movie that adds to the original movie from 1922. However, some points stands:
1.there are too many sexual scene and teases and does add little to nothing to the movie.
2.runtime can be shortened with so much unecessary scenes; people walking and transpiring?
3.motif? Coherence? Mad scientist? All of stereotypes of movies are present.  I expect better story telling after a 100 years. You should not just add more scenes and details, but also give meaning to them."
No Name,1,"Absolute garbage!! I fell asleep, bad acting, bad story I even started laughing a few times. I can not understand the hype for this movie the original 1922 version was ten times better! What a waste of money!!"
Sukhmani  C,4,"Gore, jump scares, very intriguing and a unique plot. So worth the watch, enjoy!!"
No Name,1,Worst movie I have seen in a long time. Extremely boring. Nothing like Dracula with Wynona Ryder! I tried to leave but my husband wanted to finish his beer.
Linda L,1,"Its hard to know where to begin. The acting was terrible. The set decoration was messy and uninteresting. Many of the scenes were centrally focused and uninteresting.  It was boring, plodding, and anemic. Dont waste your time on this one."
JH,1,Dreadful. Simply dreadful
No Name,3,I was expecting more horror it want bad just not my tastes in horror movies
No Name,5,Perhaps one of the greatest gothic horrors ever put to film.
Michelle,2,A remake that shouldnt have been remade
No Name,0.5,This movie left me exhausted. Same visuals you’ve seen before. A lot of unnecessary artsy shots and scenes. No character development. It’s just icky. I feel like things were put in for pure shock value. No substance. The acting was bumpy. I landed up leaving early.
David,1,very poor remake on Bram stokers Dracula. don't waste your money like I did.
Richard D,0.5,Redundant. So dark you cant see anything. Disjointed. Terrible film
No Name,0.5,"Nosferatu (2024) misses the mark by leaning heavily into shock value. Both versions are great at world building and atmosphere but the poorly written script and outdated themes overwhelmed any positives. 
Movies or scenes that include sexual violence tropes that aren’t necessary, are boring at this point. It’s a tired, cliched tactic and this movie offers no new insight and relies far too much on trying to make the audience uncomfortable then making those scenes relevant. 
The necrophilia scene, in my opinion, was a disgusting addition to the story. I understand vampires are the undead and there are many themes of sex and lust within vampire stories but Anna wasn’t a vampire - she was just a dead woman. In the room with their two dead children. Bleak. 
You can’t give consent when you’re being threatened. It’s no longer consent at that point. So for everyone saying Ellen consented at the end by saying the words “I consent” - literally he was threatening to kill everyone in the town if she didn’t have sex with him and she decided to sacrifice herself (that doesn’t equal consent). 
The film’s pacing drags, the tension never truly builds, and the result is a drawn-out experience doesn’t offer any new insight to an old, over-used trope."
No Name,0.5,"This movie was photographed well but it's boring, overlong and the editing is so disjointed that you'll lose interest. I've seen the other versions of Nosferatu and they stand up well over time. You will note that most critics are raving about the cinematography, really ?  Its dark for no real purpose. Most movies based upon this theme are really like westerns, hero vs villain's, showdowns, carriage chases at midnight or sun up, Innocent damsel in distress waiting for Dudley Do Right ! Even the old Hammer films got it right!  Coppola's Dracula was one of the  best I ever saw and this movie isn't in the same ball park. Frank Langella's was the epitome of cool up to that point. Save your money the advertisements are fake news ! :-)"
No Name,1,One star for the production value. The story is what matters most and without drawing from memories of earlier versions it does not hold up on its own. It has terrible writing and characters we don’t care about. It was actually stupid. It makes Coppola’s look like even more of a masterpiece.
Stef,4,I liked Dracula better.
Dennis L,5,Loved it great shooting and atmosphere. Dep was amazing Olocks look was way different then I thought is would be
Cara,3,"I dozed off twice in this movie.  This movie was not for me.  Maybe if I had more knowledge on the subject matter, I would have appreciated this film.  Nosferatu was hard to understand and his asthmatic breathing was distracting and unnecessary.   Save your money people!   Wait until it's streaming online!"
Steve B,5,"This movie has an unsettling feeling throughout. Its a fresh inspired by but not a copy of Dracula.  Great production design and makeup. It also has some very intense moments. Just when you think the movie is moving a little slow something happens that makes you realize its not slow, its perfectly paced. The rats and what came with them (not spoiling) was a clever backdrop. As a seasoned movie goer its hard to scare me but this movie pulled it off, and its just creepy."
Dylan,3.5,Incredible acting… but wtf?
No Name,1,The weirdest and most genuinely disturbing movie that I have ever seen in theaters. Wouldn’t recommend to my worst enemy.
No Name,1.5,I need therapy after watching this
Preston,2,"Personally, did not like it.  The acting was weird.  Maybe that’s what people were like in the 1800s but it seemed exaggerated.  The plot was weird (just a rotting corpse that drinks blood).  Just not my cup of tea.  I’ll stick to sexy vamps with cool powers."
John M,3,"Good, but a little slow"
E F,4,"Stunning visuals , costume and set design added both elegance and horror to the story."
No Name,1,I was hoping for a sexy vampire movie and this was not that! Very cinematic odds all I can say that was positive. I cannot get the last three hours out of my mind quick enough!
PayPal U,2,Confusing plot and story line. Only one jump scare.
Scotty,5,"This is an EPIC masterpiece of Gothic horror. As a horror movie buff, this is one of the greatest horror movies I've ever seen. The atmosphere is absolutely chilling,  the camera work is delicious, the acting superb, and the scares are real and consistent throughout. I saw it Christmas evening and I couldn't wait to go see it again ....better than I expected it could be...."
Peter R,1,Did not keep our attention at all.
No Name,0.5,"Oof… over acted, character motivation all over the place, and boring. Very disappointing. One of the worst movies I’ve seen."
No Name,1,It was really slow and melodramatic. If it’s aim was period nostalgia it hit if it’s aim was horror it failed badly…
Josie,3,Perfect watch for a cold snowy afternoon but any other time mighthave felt more laborious.
George C,2.5,"The ending was very satisfying, but the process of getting there was very boring at times."
carl c,1.5,This movie didn’t have a plot. If it did it was a horrible one
No Name,0.5,"Absolutely awful. Probably one of the worst films I’ve ever seen. Plot was way too long, and hard to follow. Movie was boring and I should have left half way through"
No Name,5,"As someone who has seen the original, grown up in Germany, and has roots in the Balkans, I deeply appreciate Nosferatu. Robert Eggers has impressed me once again with his mastery of folklore horror, as well as his respect for and consideration of different cultures and languages across Europe. The film stays true to the original, and I am truly grateful that they showed such great appreciation for this classic, rather than altering it to suit modern audiences simply for the sake of it. The actors all did an excellent job portraying their characters, and the scenes, backgrounds, and settings were absolutely stunning."
Scott W,5,Best rendition of the Dracula story Ive ever seen. Great setting the mood well acted and very entertaining.  Not to be missed.
No Name,4,Absolute must see. I have never seen the original and have been intrigued by the story. Anyone thinking that this film is a horror it is not. It is much more.... Now to watch the original!!!
Sheena,4,"Suspenseful, great sets and body costumes."
No Name,5,"A beautiful, thought-provoking and scary interpretation of Dracula/Nosferatu."
Andrew C,4,"Overall, I loved the tone that we come to expect with an Eggers movie. While highly enjoyable, some scenes felt forced. But I love that it felt like an old and new film all at once. Acting was impeccable by all those involved."
No Name,5,"For the fans of dark romance a must see movie, heartwarming and humoristic. The visuals are on the spot with the audio, tickling and exiting."
No Name,1,"Walked out after 30 minutes. Cross between a bad period drama and a Mel Brooks parody (which might have been a whole lot better). Very dissapointed, only went to see it for Bill Skarsgard as IT was so good."
No Name,5,"Slow, Long, but very haunting and brilliant!"
jtrincon U,2,It was a very strange and grotesque version of the original movie
No Name,3.5,"I had high expectations for this one, and was left a little disappointed.  Great mood and dreamlike quality to the movie.   It just felt unnecessarily long in the theater, and unnecessary overall.  That's my main issue. Was this take on Nosferatu really necessary?  Did it offer anything new?  My answer is no.  It's good, but nothing special.  I think the script needed a bit of work and more focus."
Andrew,5,Bill skarsgard from pennywise to count orlok my goodness the talent in that human
No Name,0.5,Vampire movie cliche + Vampire movie cliche + Vampire movie cliche ad nauseum: I tried hard not to laugh out loud so as not to spoil anyone else’s enjoyment. I was not always successful.
No Name,5,"It won’t be for everyone, if you expecting some teen horror movie with jump scares this movies isn’t for you.
The acting is 10 out of 10 same it goes for the way they decided to film it. Brings back memories of old movies but better adapted for today. At the end of its core it’s a dark romance"
No Name,2.5,"Good acting, got the message, sometimes beautiful... but boring. Halfway throught the movie I just wanted it to end and though some might find ""poetry"" in the ending, to me it was just ""meh""."
Sara M,1,The acting was horrendous. The pacing was slow. Gore added for shock value that was completely out of place. I almost thought it was a parody. I should have walked out.
craig,4.5,"Well done classic…. The mustache threw me, but otherwise a good watch…"
No Name,1,"Clearly a disappointment, it was a poor version of Bram Stokers Dracula.  Sad that some actors signed up for this for just a paycheck."
C.W.,2,"The cinematography, sets, and acting were outstanding, making Nosferatu worth seeing. However, the movie was hard to follow, and the gratuitous violence was gruesome and distracted from the story. We left the movie feeling disappointed in a film that should have been an excellent remake of a classic that, in our options, missed the mark."
No Name,5,"Two hours of fan service to gothic horror, classic cinematography and vampire lore. If this is a genre you like, this movie covers all the bases. It even has perfect 1830s costumes. It conveys creeping dread through out the film. The actors also worked hard to create that atmosphere.  Best vampire movie in 30 years in my opinion. Must see film for gothic horror fans. 

If you’re looking for a vampire romance or fast paced horror thriller, this is NOT that style.  Probably not the movie for you."
Demerise,1,"It was awful. Ended up leaving after an hour. Slow plot, difficult to see the film was so dark"
Stephen V,4,"Great style, strong acting, and a very refreshing approach to a very familiar story. Definitely worth seeing on a big screen. The visuals are gorgeous"
No Name,2,"Nosferatu was more interested in having sex than other thing, they principal characters never fight o even try to fight to the moster, i know that is a super power creature but really nothing ? It okey the movie for me is a 6/10."
No Name,4,"The story feels a bit thin, and the end underwhelming, but everything else is top notch. Amazing cinematography, great acting, great direction. Amazing atmosphere. Just wish the story took bigger swings."
John,2,Unfortunately left the theater feeling disappointed…
Gary,0.5,Worst movie i have scene in over a decade. I actually left 1/2 way through it was so bad and I love science fiction.
No Name,4.5,Robert Eggers makes the case with Nosferatu that he may be unrivaled when it comes to auteur horror. The film punctuates the tragedies of its familiar story with a nuanced layer of visceral horror that only Eggers is capable of producing. Ari Aster may be the only other horror director who can come close.
Chloe,2.5,Good for people who like older movies. It was a lot to understand and thats not my cuppa.
Louisa,0.5,Watching the plot play out was as hard as listening to nails on chalkboard.
No Name,5,"Excellent!
I don't miss any vampire or vampire-adjacent movies. I'm a vampire junkie. This one checks all the boxes. The hype you've been hearing is true. Pay attention or you'll miss the origin of it all. One of the best movies I've seen."
Christopher David Baum,5,Im Romanian: The movie was (Authentic) in every way to our culture and lore.
Julie T,5,Excellent movie. I love the classic feeling of it.
No Name,1,Awfully boring. Vampire movies made 30 years ago were scarier and had better moments. This was a waste of time
No Name,3,Takes a while to get going but when Willem Dafoe turns up it starts to cook
Color,5,PHENOMENAL!!!! Amazing cinematography
Marissa,3.5,"You know when a movie INSISTS UPON ITSELF??? Well, I didn’t until I watched this. It’s a great allegory for repressed SA trauma or trauma in general, but the run time could’ve been halved and had the same impact. Willem was the best part. “THEN RAVE SHE MUST!!!”"
No Name,5,Words will immaculately fall short for this cinematic magnum opus of the entire horror genre!! I bow down to thee- Mr. Eggers. Unparalleled horror era has begun!!
Matthew P,2.5,Awesome visuals and acting but the story falls short.
David,3,"loved the style, artsy shots, costumes were stellar ! not sure about the execution though. I feel like finale just kind of happened."
Dré,5,"3rd watch… IMAX … LILACS EVERYWHERE!

The soul is sacred. The shadows will consume in the AFTER HOURS of the night. Admitting that evils do exist within us is the only way to put them at bay-  to be able to exist with them and not become lost because of them. 

“You are my affliction.” - Count Orlok"
No Name,5,Bill Skarsgard what an actor.
Caleb,3,"This movie succeeded in art direction, excelled in individual performances, but lacked a script that ventured to do anything interesting with its beautiful world and characters. Remarkably safe but addled with the pieces of a truly inspired film."
russW121,4,"It was a beautiful peace of cinema and story telling, had me on the edge of my seat for a majority of the movie"
No Name,1.5,"The lighting and cinematography were undeniably stunning, with beautifully shot scenes that captured a gothic aesthetic. However, the movie itself fell flat for me. Despite my love for gothic-style and horror films, this one was incredibly slow and boring. At times, my friend and I found ourselves laughing at moments that were clearly not intended to be humorous, they just came off as ridiculous. It wasn’t scary, the plot was riddled with holes, and many scenes felt unnecessary, as though they were added to just elongated the film. Honestly, you could cut a significant portion of the movie, and it wouldn’t change a thing. I wouldn’t watch it again or recommend seeing it in theaters."
No Name,0.5,"I couldn't make it to the end, it was so awful. My friend and I were both laughing at the acting and the script. Sure, it looks good which I expected from Eggers but the Count sounded like he had emphysema and Ellen sounded like she was in a Mill's and Boon novel. Very disappointing."
Kyle,4.5,Its a masterpiece. Its filmed beautifully in every shot. The acting is phenomenal and the story was so well written. It was the perfect re imagining of the original.
Jackie G,5,"If you like the classics, this is a must see! Cinematography is awesome. Great costuming, Relentless tension."
No Name,1,This movie was absolutely terrible. If I had one to describe this movie it would be “eww”. I had high hopes for this movie considering the reviews rated it high but I think it’s only appealing to certain people who are there to enjoy the film-making and cinema behind it but it is not good if you are looking for a good scare. The whole time I watched it I just cringed.
No Name,1,Muito chato! Não mantém nossa atenção até o fim... Roteiro ruim...
No Name,0.5,"I think this is the second worst movie I've ever seen - better than Human Centipede 2, and slightly worse than the original. 

The plot was boring and you have to try and figure out what's happening. The pace was very slow, and the visuals were way too dark. The characters weren't very developed, which is even worse when so much time is wasted."
